"pathway","pval","padj","log2err","ES","NES","size"
"GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN",0.062111801242236,0.211606381683108,0.199915231309662,0.320779612861449,1.30388161566549,139
"GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP",0.0732919254658385,0.233049161693663,0.183023938384487,0.317150575257878,1.28913056783036,139
"GSE10325_CD4_TCELL_VS_MYELOID_DN",0.834862385321101,0.915600880204499,0.0344919215094074,0.211429189588172,0.806148762884823,91
"GSE10325_CD4_TCELL_VS_MYELOID_UP",1.14751894132633e-06,0.000113932237745972,0.643551836150722,0.437931128664981,1.84423158440759,183
"GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_DN",0.00015617775517546,0.00389948656873298,0.518848077743792,0.431868453171632,1.70417803086252,115
"GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_UP",0.00206506306532042,0.0227812512761539,0.431707695803346,0.380591219616693,1.56864842350551,149
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_DN",0.395256916996047,0.612544680017627,0.0697792517076235,0.277462738991431,1.04247996548285,82
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP",0.0037143243940874,0.0343539699186981,0.431707695803346,0.358164274756676,1.4969799122937,168
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN",0.0100028091568134,0.0655844562640122,0.380730400722792,0.380010922609133,1.4526537165446,92
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_UP",0.000255291776094244,0.00551997551421553,0.49849310876659,0.394424135915532,1.65403303169473,177
"GSE10325_MYELOID_VS_LUPUS_MYELOID_DN",0.00720935363910276,0.0531721637779713,0.407017918923954,0.350782869344784,1.46027513053793,161
"GSE10325_MYELOID_VS_LUPUS_MYELOID_UP",0.347469220246238,0.571093836654712,0.0782955249944794,0.306001125730327,1.07398176421683,53
"GSE10422_WT_VS_BAFF_TRANSGENIC_LN_BCELL_DN",0.0478796169630643,0.184295631840511,0.241339976815091,0.396631525512804,1.39207012555129,53
"GSE10422_WT_VS_BAFF_TRANSGENIC_LN_BCELL_UP",0.13,0.326341589267286,0.282013350011725,-0.245172406388161,-1.1666833661474,137
"GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_DN",0.27445652173913,0.498778848808692,0.0908241419007155,0.310518889341981,1.11511333713667,60
"GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_UP",0.477064220183486,0.67843245577102,0.134273452883202,-0.217516486592906,-1.00349647703747,117
"GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_DN",0.372881355932203,0.593802879414131,0.147331213699377,-0.23156554683873,-1.04766194652058,90
"GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_UP",0.0717948717948718,0.230442213792586,0.188204146308491,0.335503351861849,1.31403318667156,108
"GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_DN",0.121059268600252,0.314701438969017,0.140406238523342,0.311025247154377,1.24296057742285,122
"GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_UP",0.00297278339301105,0.0294553792403233,0.431707695803346,-0.334592467979042,-1.54264719498243,113
"GSE11057_CD4_CENT_MEM_VS_PBMC_DN",0.449579831932773,0.657015885356846,0.132147260608774,-0.221473222837016,-1.01107040679926,93
"GSE11057_CD4_CENT_MEM_VS_PBMC_UP",0.279041916167665,0.504083147735709,0.0828962134571565,0.260057050657076,1.08962142571048,171
"GSE11057_CD4_EFF_MEM_VS_PBMC_DN",0.655396618985696,0.800930557991813,0.0453152441270267,0.234544360849516,0.901333251950607,96
"GSE11057_CD4_EFF_MEM_VS_PBMC_UP",0.000808169856543123,0.0118070461023492,0.477270815362862,0.374404595807403,1.56480829758673,169
"GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN",0.126126126126126,0.321090321090321,0.13880510939114,0.31093091737936,1.22499024529927,114
"GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_UP",0.00622840482418498,0.0481735921616215,0.407017918923954,0.36476557762395,1.47700548118254,137
"GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_DN",0.000146413463114282,0.00374645233505934,0.518848077743792,0.416703704190601,1.71357450904014,147
"GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_UP",0.921592279855247,0.964585556901677,0.025411808387565,0.185841169515516,0.769945796082321,153
"GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN",0.0299043062200957,0.147102578120087,0.287857117255149,0.319517493807901,1.34052000346942,178
"GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP",0.39453125,0.612518517129517,0.0692836467392548,0.269659121939798,1.03727091822075,97
"GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN",1.55950039535835e-06,0.000141319033584459,0.643551836150722,0.440269895851293,1.84483411181157,172
"GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP",0.0106333026817918,0.068246724995933,0.380730400722792,0.368468082605819,1.47249568502209,120
"GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN",1.99789903499238e-06,0.000164145842307999,0.627256739718528,0.437797509346525,1.83862880059934,180
"GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_UP",0.223667100130039,0.444865266611872,0.10027910675413,0.296435002126046,1.1391735170716,96
"GSE11057_PBMC_VS_MEM_CD4_TCELL_DN",0.0223351923657268,0.114019633640358,0.352487857583619,0.331620506773251,1.38902282587177,170
"GSE11057_PBMC_VS_MEM_CD4_TCELL_UP",0.0923295454545455,0.268270715388574,0.173747838999571,0.404823615917644,1.32115093724888,39
"GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN",0.561946902654867,0.73570282061785,0.119887845115423,-0.211919232619628,-0.969203116614234,105
"GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP",7.82948083164184e-05,0.00241078634467959,0.538434096309916,0.456175754020881,1.78363516175111,107
"GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN",0.979193758127438,0.993903115645731,0.0261841515946199,0.17254414869929,0.667899315745075,102
"GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP",0.781593406593407,0.882239425307871,0.03975964750879,0.23454987507097,0.816609555028952,51
"GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_DN",0.9818401937046,0.995758295262222,0.0220834140571177,0.169305902108902,0.701372390774353,158
"GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_UP",0.397755610972569,0.614298312904684,0.0667426134241917,0.25662852301894,1.03192407511675,128
"GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_DN",0.147308781869688,0.352165711939083,0.134273452883202,0.390924209128475,1.27110720528317,38
"GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_UP",0.472527472527473,0.674009420892214,0.118815039412263,-0.250279035266233,-0.992456809524985,52
"GSE11386_NAIVE_VS_MEMORY_BCELL_DN",0.403669724770642,0.618726927426755,0.147331213699377,-0.222217961608075,-1.02518638978156,117
"GSE11386_NAIVE_VS_MEMORY_BCELL_UP",0.00223671355369734,0.0242150182912596,0.431707695803346,0.377294078647264,1.52382799759775,132
"GSE11818_WT_VS_DICER_KO_TREG_DN",0.266009852216749,0.491348275790463,0.191892240384838,-0.228648156054797,-1.07049109770397,127
"GSE11818_WT_VS_DICER_KO_TREG_UP",0.600583090379009,0.761125837053571,0.054568064667094,0.295341681568438,0.91044217654186,29
"GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN",0.190416141235813,0.407555885223155,0.108394255853397,0.292134945884425,1.16746863588752,122
"GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP",0.482926829268293,0.682579611966951,0.0564118388217596,0.24040620742709,0.994102746269937,156
"GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN",0.237074401008827,0.461716157289009,0.0949751525905595,0.283318352221845,1.13223458833026,122
"GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_UP",0.457627118644068,0.66398924312657,0.154190966581424,-0.211059610134989,-1.00470995549302,150
"GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN",0.00488976972064695,0.0408741059981914,0.407017918923954,0.380261947280618,1.51965351330226,122
"GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP",0.00619308022223645,0.0480428939128454,0.407017918923954,0.376892968565883,1.48724157159328,115
"GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_DN",0.0059782025937078,0.0468340670183389,0.407017918923954,0.375135713006152,1.51708829647125,131
"GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_UP",0.656565656565657,0.802024400253118,0.0438879842863647,0.224516819165795,0.893684877291017,119
"GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN",0.0023435637635919,0.0247851177470389,0.431707695803346,0.400745483300837,1.61143004428199,128
"GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP",0.761845386533666,0.872682892215994,0.0364548541965309,0.212934146930556,0.864506929610113,141
"GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_DN",0.125470514429109,0.32093273012493,0.137250779610133,0.309321463910593,1.23916582793755,123
"GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_UP",0.79228855721393,0.888129914941422,0.0344919215094074,0.209460262092392,0.848609039062719,138
"GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_DN",0.661111111111111,0.804277458253452,0.124434168630393,-0.196918157913752,-0.937428219661818,148
"GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_UP",0.6318407960199,0.783759681957373,0.119887845115423,-0.200736405233024,-0.950392640218437,132
"GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN",0.417391304347826,0.630232369848595,0.0642140881844605,0.250779222257852,1.01934912439131,139
"GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP",0.961399276236429,0.985182058954896,0.0230827802358481,0.174629481231406,0.723495419753755,153
"GSE11864_UNTREATED_VS_CSF1_IN_MAC_DN",0.806650246305419,0.897610578288166,0.0331626424471441,0.207194005956856,0.844406302111555,142
"GSE11864_UNTREATED_VS_CSF1_IN_MAC_UP",0.529265255292653,0.715640763479365,0.0531298054705469,0.23806055052847,0.96253180014388,133
"GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_DN",0.520912547528517,0.709441961736202,0.0546808488785442,0.243584346184064,0.970879377111564,121
"GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_UP",0.286060606060606,0.510187403633945,0.0822054920415869,0.265120317548482,1.09408683657049,150
"GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_DN",0.557510148849797,0.734012230478875,0.054568064667094,0.264822734467447,0.962261557106847,68
"GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_UP",0.262002743484225,0.486505094294181,0.0940503465727813,0.324518722585885,1.13378971227562,52
"GSE11924_TFH_VS_TH17_CD4_TCELL_DN",0.000595550722319611,0.00979266152817413,0.477270815362862,0.4044429960042,1.63525306538746,133
"GSE11924_TFH_VS_TH17_CD4_TCELL_UP",0.130159790032692,0.326574202428595,0.249246554383295,-0.235640658242957,-1.12480794669874,160
"GSE11924_TFH_VS_TH1_CD4_TCELL_DN",0.0170018182404382,0.0921594162476911,0.352487857583619,0.358338939511736,1.41176602543257,114
"GSE11924_TFH_VS_TH1_CD4_TCELL_UP",0.986794717887155,0.997870775830598,0.0212906370865403,0.166296616682084,0.69386686992833,165
"GSE11924_TFH_VS_TH2_CD4_TCELL_DN",0.101394169835234,0.281875792141952,0.155241966228839,0.318529604618666,1.26959646204061,121
"GSE11924_TFH_VS_TH2_CD4_TCELL_UP",0.915865384615385,0.963182613783106,0.0255522951965404,0.185552262159557,0.77473672501855,166
"GSE11924_TH1_VS_TH17_CD4_TCELL_DN",0.0513141426783479,0.190422047391428,0.222056046145248,0.333054451858982,1.34228056901412,130
"GSE11924_TH1_VS_TH17_CD4_TCELL_UP",0.0119716304184944,0.0733686269532077,0.380730400722792,0.401970150196267,1.48921385468636,78
"GSE11924_TH1_VS_TH2_CD4_TCELL_DN",0.399249061326658,0.614666671947529,0.0667426134241917,0.260522184434767,1.04111539246429,120
"GSE11924_TH1_VS_TH2_CD4_TCELL_UP",0.405742821473159,0.620930741260433,0.0658311958368866,0.253747241711463,1.02484288282359,132
"GSE11924_TH2_VS_TH17_CD4_TCELL_DN",0.293040293040293,0.517286293773957,0.0813027345384498,0.265804359156645,1.08778641882875,144
"GSE11924_TH2_VS_TH17_CD4_TCELL_UP",0.529032258064516,0.715524585900437,0.0547939500773363,0.249096929780474,0.958309874701577,95
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_DN",0.561881188118812,0.73570282061785,0.0500922874402106,0.23488714639002,0.951083371544444,135
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP",0.3224043715847,0.544995576010967,0.183023938384487,-0.221477845307926,-1.05100348003292,144
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN",0.643958868894602,0.792126396250881,0.0455878202571231,0.233360654852725,0.914218061212473,109
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP",0.996287128712871,1,0.0225128737259091,0.156766514660574,0.63476451393845,135
"GSE11961_FOLLICULAR_BCELL_VS_MARGINAL_ZONE_BCELL_DN",0.484084880636605,0.683365132203538,0.0602484086158019,0.263879332684815,0.99288510271528,85
"GSE11961_FOLLICULAR_BCELL_VS_MARGINAL_ZONE_BCELL_UP",0.725868725868726,0.851636769638456,0.0401660980049421,0.223207605800565,0.867188698918093,103
"GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN",0.882096069868996,0.942542802528588,0.0908241419007155,-0.180050533828539,-0.820541865798829,101
"GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_UP",0.212355212355212,0.432273370651898,0.102821842840815,0.290301219926981,1.14203343270899,112
"GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_DN",0.759950248756219,0.872009209363492,0.0364548541965309,0.213160317269434,0.863599473223848,138
"GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_UP",0.0792079207920792,0.243274327432743,0.175204047558551,0.316693145559243,1.2823246791179,135
"GSE11961_FOLLICULAR_BCELL_VS_PLASMA_CELL_DAY7_DN",0.0736248875225702,0.233497443153393,0.287805130535564,-0.252710825214698,-1.20587124737151,146
"GSE11961_FOLLICULAR_BCELL_VS_PLASMA_CELL_DAY7_UP",0.323870967741935,0.546525236928379,0.0789209638180035,0.275432547239507,1.08311217777095,113
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN",0.204545454545455,0.424717727854732,0.103958471559957,0.291724855804454,1.16120517354124,119
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP",0.0131638118076482,0.0777743302551575,0.380730400722792,0.364966858561469,1.45850386987994,120
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN",0.487837837837838,0.685114772567244,0.0607719451853533,0.266252155115047,0.984434324610393,77
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP",0.182509505703422,0.396807665574422,0.11146266692298,0.294601912472434,1.17422537924904,121
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN",0.729763387297634,0.852822214557528,0.0383995813369433,0.215188827755423,0.870056333527248,133
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP",0.0505050505050505,0.188715108069947,0.224966093540314,0.336844699073125,1.3408038412258,119
"GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_DN",0.577777777777778,0.746385790995456,0.118287526124085,-0.210639078303805,-0.963825726065208,103
"GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP",0.319201995012469,0.540897842471495,0.0778840111977068,0.264996125908216,1.07276291236004,136
"GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN",0.301369863013699,0.526717781434399,0.0808589150280032,0.268907795237169,1.08725407736718,133
"GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP",0.593155893536122,0.755576688268996,0.048701086452153,0.234321087267099,0.933957845871084,121
"GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_DN",0.00205586113259224,0.0227312827501392,0.431707695803346,0.38086516938287,1.56157597484548,146
"GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP",0.381136950904393,0.600173467088459,0.070619624712259,0.270568525856289,1.04807645567649,100
"GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN",0.358306188925081,0.581502372862633,0.130105630751129,-0.30456879267779,-1.07357594645096,31
"GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_UP",0.541718555417185,0.723232923190068,0.0520570030732099,0.236548980766459,0.956040898714073,134
