"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.98388639947081e-184,0.436507520681818,0.541,0.535,3.91579497527549e-180,0,"COX6A1"
6.00372025487577e-184,1.17056735682277,0.252,0.165,1.18501430390738e-179,0,"PDCL3"
6.97954765212406e-184,0.549798937061336,0.447,0.418,1.37762311557625e-179,0,"TRAPPC1"
3.65903686926372e-181,0.368820633684576,0.727,0.733,7.22220697255273e-177,0,"PPIA"
3.77154729549241e-181,2.57109957729206,0.115,0.027,7.44428005184292e-177,0,"OASL"
6.2439463148815e-181,0.656870116637682,0.349,0.309,1.23243012363131e-176,0,"UBE2L3"
1.25028397169051e-180,0.697051635046581,0.35,0.304,2.46781050332273e-176,0,"ANXA6"
4.45804854917646e-180,0.365891201017859,0.85,0.842,8.7992962263645e-176,0,"ATP5L"
2.94793000683535e-179,0.515151998971642,0.546,0.513,5.81862424749162e-175,0,"RSRC2"
9.03586368459466e-179,0.540921771565815,0.408,0.38,1.78349877406529e-174,0,"NDUFB8"
1.18796905820108e-177,2.17053398271111,0.13,0.038,2.34481332707728e-173,0,"FCRL6"
5.29754346726223e-177,0.458673603516344,0.547,0.529,1.04562912956822e-172,0,"TPM3"
1.69093106605547e-176,0.433866564243624,0.539,0.529,3.33755973818028e-172,0,"APRT"
1.80788415093846e-174,0.476949104771021,0.54,0.514,3.56840173712234e-170,0,"WIPF1"
