"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series",26,0.450713968158486,1.48275956283608,0.0481283422459893,0.0873015873015873,0.0298833289988636,3738,"tags=46%, list=21%, signal=37%","10678/2526/84002/2683/2524/2525/8704/10331/8702/2523/8703/6484",0.276500599254472
"hsa01523","Antifolate resistance",28,0.433990436976133,1.48113479349692,0.0469011725293132,0.0873015873015873,0.0298833289988636,4924,"tags=50%, list=28%, signal=36%","2618/6472/3553/4363/471/8836/2356/5970/4790/4524/1719/1147/7124/7298",0.271288554688953
"hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate",13,0.550785818734621,1.47787742199362,0.066543438077634,0.115956882194689,0.0396920350180547,5038,"tags=62%, list=28%, signal=44%","10678/2683/2530/8704/8702/8703/93010/6483",0.237793834423688
"hsa04930","Type II diabetes mellitus",39,0.400590378989261,1.46994378331479,0.0486111111111111,0.0873015873015873,0.0298833289988636,3163,"tags=36%, list=18%, signal=30%","8503/3099/9021/3101/8651/122809/3651/2475/3098/80201/5599/5601/5315/6517",0.271288554688953
"hsa04148","Efferocytosis",152,0.315142951477833,1.46817616605255,0.00736752311061411,0.0175227576684876,0.00599803907992925,1922,"tags=19%, list=11%, signal=17%","834/3091/5879/9261/836/8754/5868/1051/811/3717/6566/1398/23250/5781/7301/4953/5604/1432/817/405/488/713/5627/1374/1846/246/5603/5743/7386",0.407017918923954
"hsa04136","Autophagy - other",30,0.429826686683104,1.46717665593308,0.0473773265651438,0.0873015873015873,0.0298833289988636,5204,"tags=43%, list=29%, signal=31%","55062/64223/2475/115201/8678/10533/83734/9776/64422/5515/23130/60673/30849",0.271288554688953
"hsa05171","Coronavirus disease",197,0.301047717864303,1.46167752210383,0.00485166577355487,0.012198473944938,0.00417553702570559,4914,"tags=34%, list=28%, signal=25%","717/834/6774/629/6772/8503/4615/2212/103/3576/3553/4312/1432/3654/6217/5578/727/713/4314/4793/8829/7113/5603/6773/51311/6176/51121/29110/720/57506/5599/4940/6187/6175/64135/7450/721/5601/115004/116832/3627/7097/719/714/6347/7132/1839/5970/6139/6166/2353/4790/5610/1147/3572/2162/3725/340061/5594/4939/10379/728/715/6132/3592/7124/6170",0.407017918923954
"hsa00280","Valine, leucine and isoleucine degradation",48,0.385501022599145,1.4585322074709,0.0362760256068526,0.0697768361399569,0.0238846075463306,4608,"tags=42%, list=26%, signal=31%","65985/3157/10449/39/1738/64087/5019/11112/5096/1962/3712/594/26275/3028/224/36/4329/1629/217/3033",0.321775918075361
"hsa04068","FoxO signaling pathway",121,0.322320832925248,1.45664661143485,0.0130918149042267,0.0282718947625018,0.00967746817352231,2079,"tags=18%, list=12%, signal=16%","595/6774/80854/894/8503/51701/5347/891/1454/7046/3845/5604/9133/1432/1017/4193/10733/5603/207/7874/6502/10912",0.380730400722792
"hsa05207","Chemical carcinogenesis - receptor activation",165,0.310798499813808,1.45603400511506,0.00591085701260266,0.0145498018771758,0.00498039646016862,4339,"tags=35%, list=24%, signal=26%","595/6774/8503/7184/2778/3717/3838/164091/3837/990/993/332/6196/2773/1978/3845/5604/468/3320/4609/1386/5578/3839/405/196/23633/207/2475/896/5925/10488/90993/9314/10728/2255/1869/331/4257/3840/6776/7366/5970/148327/2353/4790/107/1388/406933/6198/3326/1950/2885/5566/64764/28514/6199/1543",0.407017918923954
"hsa03082","ATP-dependent chromatin remodeling",100,0.331553170221629,1.44700582815269,0.0170594762005533,0.0347106105352298,0.0118814402628489,4923,"tags=38%, list=28%, signal=28%","9219/71/8099/3065/3066/55193/3015/60/1108/10263/9031/8607/5928/3014/10856/54107/11177/92815/1107/6599/54815/6597/29844/5931/9643/11176/64431/8329/6603/55766/10524/54617/55257/10933/9555/8467/9275/29994",0.352487857583619
"hsa05225","Hepatocellular carcinoma",152,0.310537093688175,1.44671856847884,0.0100122191059133,0.0227374266147192,0.00778302000131923,4307,"tags=32%, list=24%, signal=24%","1871/595/7976/8503/7474/2950/578/1728/71/23401/1499/7046/3082/3845/5604/4609/5578/6464/7481/55193/60/207/7296/2475/5925/10912/9817/2535/8313/2002/1869/6599/7483/4257/598/80326/6597/4233/7157/54361/25759/6198/6603/2885/114112/6199/3162/1452",0.380730400722792
"hsa04910","Insulin signaling pathway",125,0.321647247988275,1.44457077135685,0.0162313049912206,0.0338072151296429,0.0115722080603695,4378,"tags=36%, list=25%, signal=27%","8503/10211/5255/2194/3099/9021/3101/1398/8651/122809/1978/5573/3845/5604/5836/5576/5257/6464/207/2475/3098/80201/5584/5599/1977/2002/5601/6009/5571/6517/808/3636/5562/25759/92579/6198/2885/9470/32/2997/5566/6199/3667/5770/5500",0.352487857583619
"hsa04510","Focal adhesion",189,0.298824635040253,1.43344764528743,0.004523288926869,0.0117073360460139,0.00400742054728857,4787,"tags=38%, list=27%, signal=28%","595/894/5879/8503/2013/3673/3655/71/7414/1398/1499/3082/5604/3912/330/387/5578/6464/81/5062/1298/3688/56924/87/5058/60/207/896/256076/55742/3908/3685/5599/8394/1282/2002/5881/3791/3691/7450/7408/331/5601/3694/3915/10319/1729/4233/7094/8516/7791/1293/25759/8395/3690/5908/824/1950/2885/1278/3910/5747/3672/5500/3674/3725/23396/5594/2321/53358/5829/5170",0.407017918923954
"hsa04370","VEGF signaling pathway",56,0.366868716320916,1.42822403115886,0.0323915606410133,0.0633434963646483,0.0216824756606538,1815,"tags=23%, list=10%, signal=21%","5879/8503/9261/283748/5534/3845/5604/1432/5578/5321/5603/5743/207",0.321775918075361
"hsa04142","Lysosome biogenesis",241,0.291770662976236,1.42593862510429,0.00432008281829969,0.0112642159410481,0.00385574055735941,5793,"tags=43%, list=33%, signal=30%","135112/1520/163/9741/10312/9516/1213/1508/4891/55353/55317/411/8943/2720/9583/55014/2799/24141/9114/8546/64223/523/1075/55745/7030/2581/51311/2475/9342/10670/26985/1486/6556/9885/8692/26258/2760/164/1777/53/2629/9842/4125/54982/28956/8372/6272/4669/967/10577/7879/151556/84335/55315/5007/79036/127829/90423/161/130340/533/2990/3482/22901/2030/528/51699/23431/55004/10542/23545/58528/162/9550/526/55283/51606/79158/1175/8649/55823/245973/26031/3177/6845/57192/5538/160/4864/3373/120103/54/54832/1514/9559/1212/5660/57617/1211/1173/2519/91056/2517/9894",0.407017918923954
"hsa05223","Non-small cell lung cancer",70,0.345146148706125,1.42447649911733,0.038546496295428,0.0733425226810305,0.0251051418723059,3521,"tags=26%, list=20%, signal=21%","1871/595/6774/8503/578/3799/3082/3845/5604/5578/207/5925/10912/1869/6776/4233/7157/2309",0.321775918075361
"hsa00670","One carbon pool by folate",34,0.405338486349528,1.42095653453079,0.0683760683760684,0.118563428908257,0.0405842558286954,2419,"tags=35%, list=14%, signal=31%","2618/10797/4522/6472/2731/160428/10768/1738/471/4144/27430/25902",0.224966093540314
"hsa05231","Choline metabolism in cancer",92,0.328264749117544,1.41586153848036,0.0346395447379359,0.0669951634491947,0.022932441122391,4584,"tags=35%, list=26%, signal=26%","3091/5879/8503/283748/1978/5130/3845/5604/5578/5321/207/2475/5599/6667/8394/8613/5881/56261/5601/6009/80736/2353/8395/6198/1950/2885/255189/6199/5338/3725/23396/5594",0.321775918075361
"hsa05226","Gastric cancer",129,0.309088615919717,1.41543774419607,0.015333902242979,0.0323205604163389,0.011063326225817,4307,"tags=31%, list=24%, signal=24%","1871/595/7976/8503/7474/578/898/6469/23401/1499/7046/3082/3845/5604/4609/1017/6464/7481/1495/207/2475/5925/10912/2535/8313/2255/1869/7483/80326/4233/7157/54361/999/25759/6198/1950/3728/2885/6199/1452",0.380730400722792
"hsa05214","Glioma",71,0.343232676520852,1.41431349913578,0.0327603418407029,0.0637107200437979,0.0218081763077942,2079,"tags=20%, list=12%, signal=17%","1871/595/8503/578/3845/5604/817/5578/6464/4193/207/2475/5925/10912",0.321775918075361
"hsa04926","Relaxin signaling pathway",116,0.317102136122402,1.41302818397065,0.0174041828060882,0.0352084617686383,0.0120518547153266,5119,"tags=41%, list=29%, signal=30%","4843/8503/2778/2783/2773/7046/4312/3845/5604/468/1432/1386/5578/6464/23236/2769/5603/207/10488/90993/5599/1282/5601/2787/5970/2793/148327/2782/2353/4313/4790/25759/107/1388/2784/2885/5566/1278/64764/3725/5594/1281/53358/6416/2770/6714/4322/2790",0.352487857583619
"hsa03440","Homologous recombination",41,0.389873181952756,1.40744435033622,0.0476190476190476,0.0873015873015873,0.0298833289988636,3952,"tags=41%, list=22%, signal=32%","10714/4683/79184/672/8438/7516/580/25788/675/5888/7979/5932/146956/641/5425/11073/9577",0.276500599254472
"hsa00330","Arginine and proline metabolism",43,0.373584593070563,1.4027936176891,0.0591304347826087,0.104592527856675,0.0358020170923855,3701,"tags=35%, list=21%, signal=28%","4843/5831/54498/51056/262/6723/4953/84735/2806/8659/1159/65263/2805/224/6611",0.245041785430996
"hsa04310","Wnt signaling pathway",160,0.298864302762319,1.40128820020663,0.0163397067934835,0.0338328046547422,0.0115809673535405,3616,"tags=28%, list=20%, signal=23%","595/7976/894/5879/7474/2239/51701/5534/23401/1488/1454/1499/4919/4609/817/387/5578/23236/7481/7088/896/8607/6422/81839/23291/8454/440193/57680/2535/6424/5599/8313/5881/147111/56998/27121/5601/147495/7483/57216/80326/79718/7157/54361/1459",0.352487857583619
"hsa04614","Renin-angiotensin system",18,-0.442264629108414,-1.40043893519798,0.101052631578947,0.166725578633337,0.0570701572883695,3373,"tags=39%, list=19%, signal=32%","2028/4311/59272/57486/4012/1636/183",0.204294756516886
"hsa04664","Fc epsilon RI signaling pathway",59,0.348017923088044,1.3995855912008,0.0413907284768212,0.0783308409883928,0.0268126429812491,1815,"tags=20%, list=10%, signal=18%","4067/5879/8503/283748/2207/3845/5604/1432/5578/5321/5603/207",0.287857117255149
"hsa04010","MAPK signaling pathway",268,0.278656114101368,1.39809779730573,0.00660031192667458,0.0158048285591119,0.00540999203108406,4301,"tags=29%, list=24%, signal=23%","5879/994/9261/4615/283748/836/2122/51701/1943/3310/1398/4217/1848/6196/5534/3553/7046/3082/3845/5604/468/1432/4609/1386/9693/3654/5578/355/5062/5321/1846/5058/5603/207/5495/10912/1969/3312/3164/6722/5599/1326/2002/5881/4914/3791/2768/8986/2255/3925/374/5601/9064/5536/8550/57551/4233/7157/4293/7132/51776/5970/2353/929/4790/5608/5908/4254/1849/115727/5598/1950/4296/2885/5566/4294/255189/3554/1147",0.407017918923954
"hsa04714","Thermogenesis",218,0.288242901044019,1.39478720289956,0.00607907194617703,0.0147574712072711,0.00505148166154961,6034,"tags=45%, list=34%, signal=30%","2182/2778/65260/71/63976/23305/4217/6196/506/1355/3845/1432/1386/64223/1374/5603/60/285521/28958/2475/7386/518/6389/4728/23028/2180/10488/90993/2181/7385/516/4726/51103/54539/6599/788/498/6009/4702/5571/6597/9377/9167/91942/6391/84335/4720/148327/5562/51703/107/4704/4722/4697/6198/4715/6603/2885/5566/64764/125965/6199/388753/4723/4710/539/1537/9551/522/11343/4512/515/509/4725/440567/51548/374291/4709/9658/4706/1347/1337/513/5606/7388/4696/4513/4514/51780/4724/51422/25915/4540/6602/86/4719/10818/1376",0.407017918923954
"hsa04012","ErbB signaling pathway",80,0.330390788984457,1.38794816748459,0.0561336582771799,0.100299734586636,0.0343325941691859,5028,"tags=42%, list=28%, signal=31%","8503/1398/1978/3845/5604/4609/817/5578/6464/5062/56924/5058/207/2475/5599/2002/374/5601/6776/1839/25759/6198/1950/2885/5747/6199/3725/5594/27/4690/53358/6416/685/6714",0.321775918075361
"hsa03450","Non-homologous end-joining",12,0.526556164796777,1.38564919113147,0.099250936329588,0.164794007490637,0.0564089805821246,2185,"tags=42%, list=12%, signal=37%","2237/3981/7520/7518/5591",0.193813302725311
"hsa00900","Terpenoid backbone biosynthesis",22,0.435519004654416,1.38023799916825,0.086734693877551,0.147490880410135,0.0504861210415584,3087,"tags=36%, list=17%, signal=30%","4597/3156/3157/39/10269/23590/116150/79947",0.197822021315103
"hsa04810","Regulation of actin cytoskeleton",199,0.28477054630342,1.37961902789959,0.0122412167607317,0.0267634055886805,0.00916111240421885,5569,"tags=41%, list=31%, signal=29%","5879/8503/1131/3673/3655/10097/71/128239/81624/7414/1398/3985/8826/55740/3845/5604/387/4627/727/81/10095/5062/3688/56924/87/10094/2245/5058/60/207/50649/3685/81873/79784/5216/8394/10092/10096/5881/2768/3691/2255/79837/10552/3694/2149/1729/6548/10788/8516/1072/10093/8395/3690/1950/1128/5747/3672/51571/5500/3674/23396/5594/54434/5829/8976/3984/3689/6714/5499/10109/623/998/6093/6237/103910/9564/10627/221178/2263/5962/10298",0.380730400722792
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",99,0.312527914687306,1.37481649834138,0.0369996866527543,0.0707820092487473,0.0242286782515633,4644,"tags=37%, list=26%, signal=28%","595/6774/5879/6772/8503/836/3717/3576/3553/7046/3845/1432/5578/23236/5054/5292/5603/207/5599/1282/7056/5601/1729/6776/1958/6347/5970/3383/4313/4790/1278/3725/2152/5594/5580/6401/1281",0.321775918075361
"hsa04662","B cell receptor signaling pathway",78,0.328239204531856,1.36838610485245,0.0473083197389886,0.0873015873015873,0.0298833289988636,1815,"tags=21%, list=10%, signal=19%","4067/5879/8503/353514/8519/8915/5534/3845/5604/11027/11024/4793/10288/79168/11025/207",0.266350657088526
"hsa05202","Transcriptional misregulation in cancer",160,0.291346314041119,1.36603852740552,0.0245737480910848,0.0488698267122139,0.0167281392572342,3753,"tags=28%, list=21%, signal=22%","64332/894/51513/578/1051/2130/2209/3002/3576/1848/3065/7468/4609/330/3066/4193/4314/861/890/7113/1053/7030/9611/5371/10912/3021/51274/51804/2530/4086/5328/6667/4914/598/5546/2120/4233/4613/7157/958/5970/929/4790/85414",0.352487857583619
"hsa04152","AMPK signaling pathway",110,0.307981600651065,1.36454890568484,0.0315751137571786,0.0620918438129993,0.0212540350543681,4275,"tags=36%, list=24%, signal=28%","595/8503/2194/1994/5526/3156/5209/1978/10890/890/5214/1374/207/2475/79966/10488/90993/23216/6009/5571/6517/5529/5208/6319/2309/84335/5518/148327/5562/5525/5515/92579/6198/32/2997/64764/5213/79602/6199/3667",0.321775918075361
"hsa00920","Sulfur metabolism",10,0.540940177435615,1.3573500388072,0.122775800711744,0.194671539867269,0.066636058431245,3549,"tags=50%, list=20%, signal=40%","54928/58472/9061/23474/10380",0.16823816568964
"hsa05030","Cocaine addiction",38,0.380618381912445,1.35607732007242,0.0830449826989619,0.141902106359391,0.048573083961468,5381,"tags=58%, list=30%, signal=40%","2778/2906/2773/468/1386/116443/10488/84152/90993/2354/5970/148327/4790/1388/1020/5566/64764/3725/2902/2770/2771/6570",0.204294756516886
"hsa00220","Arginine biosynthesis",21,0.433424882536019,1.35512254729443,0.107394366197183,0.174206529499578,0.0596308863984593,3275,"tags=38%, list=18%, signal=31%","4843/84706/435/2752/2806/445/2805/790",0.179782316298324
"hsa04966","Collecting duct acid secretion",21,0.433338140827266,1.35485134540903,0.107394366197183,0.174206529499578,0.0596308863984593,5090,"tags=48%, list=29%, signal=34%","10312/9114/523/760/90423/528/23545/9550/526/245973",0.179782316298324
"hsa00250","Alanine, aspartate and glutamate metabolism",33,0.387213377538096,1.35123165508033,0.0963222416812609,0.160689237307127,0.0550039179521086,3275,"tags=39%, list=18%, signal=32%","84706/2346/80150/2673/5471/435/2752/2806/8659/440/445/2805/790",0.190023305279108
"hsa04658","Th1 and Th2 cell differentiation",82,0.321460142159702,1.34995290174629,0.060126582278481,0.105630577272368,0.036157341355839,5392,"tags=39%, list=30%, signal=27%","6772/3717/3113/5534/1432/3108/4793/3595/5603/3559/5599/3458/3594/3115/5601/6776/3119/5970/2353/4790/28514/3566/3459/1147/3725/5594/30009/3592/3123/3560/3716/4853",0.231126709673834
"hsa05224","Breast cancer",127,0.299101002079688,1.34925066892553,0.0315751137571786,0.0620918438129993,0.0212540350543681,5988,"tags=45%, list=34%, signal=30%","1871/595/7976/8503/7474/578/23401/1499/3845/5604/4609/6464/7481/672/207/2475/5925/10912/3280/675/2535/6667/8313/2255/1869/7483/80326/7157/8648/54361/2353/25759/6198/1950/2885/28514/6199/1452/3725/3815/10023/5594/53358/8323/1857/8326/7482/4616/4853/3479/9965/4041/7471/1019/11211/369/5595",0.321775918075361
