"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err","ONTOLOGY"
"GO:0006066","alcohol metabolic process",288,0.360296842946626,1.89335867449907,8.3911611822346e-08,4.03512369831421e-06,1.68103079816336e-06,3730,"tags=33%, list=22%, signal=26%","6652/23780/8542/3418/29881/134429/3419/1718/3069/127/3930/10449/55/255738/55331/53630/9677/1645/3837/9517/3421/1717/4779/3157/3949/80271/10613/3156/2222/27235/4597/171546/10162/37/1109/1066/25987/3638/50814/2539/224/2643/3417/1719/6713/2805/6646/23236/3612/1559/5031/51474/2820/47/79644/2629/55902/8613/54982/130367/8854/9562/6307/158219/23541/55825/3705/57704/6309/5321/217/56624/51573/51805/51744/6799/216/253430/157506/1594/56848/10558/5562/283871/57665/6342/4864/343/5950/2710/8574/8431/80168/9807/5566",0.704975715167238,"BP"
"GO:0001956","positive regulation of neurotransmitter secretion",16,-0.616990908503887,-1.88607281315255,0.00204607167210141,0.0148529647308102,0.00618773872210097,3519,"tags=62%, list=20%, signal=50%","135/8564/5530/57512/9498/2852/286097/8938/84062/6857",0.431707695803346,"BP"
"GO:0019318","hexose metabolic process",180,0.381988659542663,1.88490893468261,2.10989371743333e-06,5.82449533263287e-05,2.42648225183409e-05,3594,"tags=37%, list=21%, signal=30%","6652/3784/2597/2526/390637/1374/2023/2524/5214/10295/80201/7874/130589/3099/5255/4485/3607/55276/7355/9878/5236/2585/2821/5223/5230/468/2539/226/1642/5373/3101/10165/32/4191/2720/5209/34/2805/10776/5163/4041/1737/51422/4124/10499/221937/5160/207/2530/283209/55829/5166/2523/92579/5208/1407/2542/5366/347/5315/5211/283871/2528/5950/2519/3767/8864",0.627256739718528,"BP"
"GO:0030901","midbrain development",65,0.453724174601651,1.88070831461509,0.000128172277467545,0.00174861482948762,0.000728472186298008,5068,"tags=48%, list=29%, signal=34%","5879/3309/7976/838/7474/1499/6469/1453/7531/60/2539/387/1267/84630/808/801/10971/3939/4009/57447/7533/8321/8655/64426/79971/522/9919/4722/515/6422/80853",0.518848077743792,"BP"
"GO:2000179","positive regulation of neural precursor cell proliferation",26,0.565128570277503,1.87496295137767,0.00107260708888895,0.00899704662292013,0.00374816575560223,2560,"tags=42%, list=15%, signal=36%","4067/7976/1499/8326/23028/7422/644943/3642/284403/9760/54567",0.45505986738723,"BP"
"GO:0002520","immune system development",112,0.413682150053358,1.87180494855315,4.13486808773493e-05,0.000679134758544172,0.00028292724847393,3639,"tags=38%, list=21%, signal=31%","4067/64332/5130/8741/63976/3106/6647/3329/6469/3133/7037/8792/10051/51111/23397/6830/165918/4041/1178/3981/3148/10039/3965/4683/10721/23239/7528/4055/2049/10592/25939/22976/7157/3559/3135/5591/3280/10288/7518/8888/9025/149840/2956",0.557332238758646,"BP"
"GO:0043393","regulation of protein binding",32,0.527365541130026,1.87149546331377,0.00126172624796701,0.0101768866091166,0.00423968658668097,1635,"tags=31%, list=9%, signal=28%","2962/151636/6737/2801/3416/8239/6790/9034/9693/5599",0.45505986738723,"BP"
"GO:0043065","positive regulation of apoptotic process",411,0.34096159612017,1.87078478605235,2.4520548581562e-09,2.05972608085121e-07,8.58080999880557e-08,4390,"tags=38%, list=25%, signal=29%","843/4067/834/1871/7052/7494/836/3934/578/8876/838/80149/8737/6647/6280/3670/255738/55749/1894/351/9833/8915/138151/4602/7474/7153/3655/817/60485/1499/9131/467/3329/23151/10999/4760/637/10498/1984/4609/51588/29126/6667/841/664/8326/8648/6279/4170/1654/10912/153090/9693/84893/598/7159/468/7133/4296/123879/317/196527/3301/1848/7132/3001/5599/81030/6424/3717/10276/8678/840/338442/84231/5062/9368/8440/4058/5584/4824/23429/8767/6659/355/3965/8795/54870/90550/51657/7262/10514/130399/708/4055/84883/10016/3688/2309/55308/65264/9927/5371/356/1869/7157/6196/23621/4616/10395/2833/3135/10921/6788/4089/1785/406983/4293/4217/5366/2487/8743/56848/6548/8740/8848/84034/580/29108/166/5481/3433/1020/10687/3248/5245/5411/57805/29844/22985/25/2931/7046/11126/6609/3458/1545/7314/23513/51118/150094/23076/5524/1509/84069/10616",0.774939030136436,"BP"
"GO:0071280","cellular response to copper ion",17,-0.608818164963232,-1.87030965358904,0.00209704403427921,0.0151110525999531,0.00629525801744321,1952,"tags=53%, list=11%, signal=47%","4502/4489/4493/4501/4495/84557/4499/4496/4494",0.431707695803346,"BP"
"GO:0141060","disruption of anatomical structure in another organism",68,0.448148656493225,1.86799434481047,0.000377572357126281,0.00400744667852443,0.00166950056361629,1947,"tags=34%, list=11%, signal=30%","5320/2633/56477/6370/2634/1113/2919/4069/2920/7874/727/3002/55876/6863/2921/6364/54210/1671/115362/5297/3001/3576/4277",0.49849310876659,"BP"
"GO:0038094","Fc-gamma receptor signaling pathway",33,0.524203180821479,1.86782056467165,0.000596013000196006,0.00569846575797157,0.00237397838520577,1926,"tags=33%, list=11%, signal=30%","4843/4067/2215/2214/7525/2212/5058/5747/2209/2207/5580",0.477270815362862,"BP"
"GO:0031348","negative regulation of defense response",237,0.364544535663726,1.86728136324015,3.23034193576284e-07,1.21759042194138e-05,5.0724764638251e-06,3473,"tags=31%, list=20%, signal=25%","4067/6774/84640/10906/51441/3106/5819/2778/7525/6647/2358/2950/5292/6737/3670/64771/7301/7534/5068/1398/9111/79594/54625/3134/2137/3949/81607/3133/3105/10162/5576/1432/26146/9314/405/8815/634/7133/4210/7132/338557/5580/4277/3123/253943/55075/3965/55646/6288/2629/708/79102/9212/5598/160364/55829/9975/5495/25939/406933/6773/11326/3557/1829/3135/3588/6714/3553/7130/5045/64116/5692/8740/284207",0.674962860011025,"BP"
"GO:0048168","regulation of neuronal synaptic plasticity",38,0.49652869544605,1.86721510507907,0.00100025716643944,0.00854870950387197,0.00356138870453075,2897,"tags=34%, list=17%, signal=29%","6855/57282/94056/351/5868/8541/817/2048/2906/8766/9513/4218/27020",0.45505986738723,"BP"
"GO:0002833","positive regulation of response to biotic stimulus",369,0.348830201144854,1.86609345941965,4.1786991157668e-09,3.19100659749465e-07,1.32937197681747e-07,3869,"tags=34%, list=22%, signal=27%","3659/4067/834/64332/4615/2867/57169/1374/7184/9261/56919/2634/5819/55666/83666/2358/25921/6280/9424/5578/351/7301/7532/8915/7474/7706/1520/3329/23151/3320/3654/9111/92610/3134/3133/3107/29126/3093/10614/5058/5781/330/23328/6279/7531/1654/153090/54502/9698/8815/6397/4210/81570/117157/29979/115362/79184/3430/5599/57506/3312/81030/29110/7098/10623/8678/54726/7520/5062/3148/3123/81844/8887/8767/11074/89870/8546/207/64135/5170/708/9212/2150/9867/2672/164/80216/54708/81559/331/63906/7353/4841/10084/1660/51304/3135/55703/9868/6714/5591/148022/57590/5899/22954/54941/5562/1452/114609/85363/84034/10318/29108/5970/400709/5515/5537/83737/5245/79671/10524/26057/51428/84166",0.761460801445585,"BP"
"GO:0051590","positive regulation of neurotransmitter transport",21,-0.57374151211455,-1.86599631461973,0.00210738595020817,0.0151398858850234,0.0063072699516091,3519,"tags=57%, list=20%, signal=46%","135/8564/5530/57512/9498/246213/2852/286097/8938/5071/84062/6857",0.431707695803346,"BP"
"GO:0046434","organophosphate catabolic process",218,0.365755536604696,1.8592911682288,1.76960172157735e-06,5.00362709940463e-05,2.0845088987329e-05,4263,"tags=39%, list=25%, signal=30%","7498/7415/4860/2597/9388/3091/339221/8876/2023/9759/5214/351/669/80201/130589/3099/9611/64223/54625/3949/11332/3607/51251/1890/7374/1806/5236/84676/11164/405/79077/2821/5223/5230/226/949/7378/8671/3101/5049/55270/5050/5209/1267/23236/57089/5580/51422/5337/221937/255189/57103/5048/25939/2475/55526/5321/9583/3939/51341/51573/5208/6714/8399/390916/5315/5211/4830/5562/5515/254552/5566/100/10846/4967/7941/2582/56261/6609/2203/128486/7167/6996/3458/3692",0.643551836150722,"BP"
"GO:0046485","ether lipid metabolic process",23,0.565605191211421,1.85822821508007,0.00245737142271143,0.0171200757885583,0.00713221621420943,3236,"tags=57%, list=19%, signal=46%","2194/85465/84188/8540/5049/5050/11145/56994/5048/387521/5321/54947/8399",0.431707695803346,"BP"
"GO:0006631","fatty acid metabolic process",331,0.347176052266519,1.85735848909757,8.98720074696371e-08,4.16100318048399e-06,1.73347213632423e-06,4686,"tags=39%, list=27%, signal=29%","7494/2695/23305/9388/5826/1374/11057/3295/127/10449/2194/65985/2950/2182/9373/10295/1645/1891/5447/79071/9611/171586/51703/10999/3033/11332/64410/10613/1666/37/1109/1066/54658/80142/39/26061/8310/1622/80339/634/5230/224/27349/79966/32/7132/5194/10994/51144/34/3712/6662/5163/91452/672/51422/1559/54576/128/30/10280/65084/47/10728/207/23175/9663/5096/84879/246/55902/2109/51084/5166/6307/51/79602/55825/2110/387521/6916/5321/83752/56624/9524/3030/4023/1376/972/5407/3553/8399/390916/84830/4830/5562/79993/8879/6342/79746/8560/254552/8864/5743/3248/9926/36/114757/1962/64900/201562/51102/54657/6319/1384/3692/1545/2181/5465/2108/9415/337/8644/11313/53632/80724/1576/3032/10455",0.704975715167238,"BP"
"GO:0042490","mechanoreceptor differentiation",28,0.529633843687438,1.85117901470458,0.00270282515583885,0.0183729617529855,0.00765416796841924,3317,"tags=54%, list=19%, signal=43%","3784/6647/4646/9497/25987/5205/5357/54845/286262/474/80736/5048/2561/4647/3280",0.431707695803346,"BP"
"GO:0019693","ribose phosphate metabolic process",330,0.343638778125363,1.84556823125635,1.52831092451335e-07,6.41890588295605e-06,2.67411343158305e-06,4588,"tags=40%, list=27%, signal=30%","6774/7498/2618/7415/4860/2597/3091/4354/2023/10606/8573/9759/5214/351/6389/669/506/80201/55312/3099/9611/64223/8833/3607/51251/50808/51727/1806/10380/5236/471/84676/11164/405/2821/5223/79631/5230/481/5604/2539/226/2773/7378/8671/3101/29789/10165/9567/3312/5209/10845/526/523/57089/51422/221937/8459/4702/518/4728/1969/9414/57103/498/5471/4720/4726/271/6391/2475/55526/9583/3939/1723/51341/5208/6799/6714/56848/5315/5211/4830/516/5562/30968/4976/270/4625/5515/57673/107/790/115/5634/5566/100/10846/374291/1739/260425/4967/63979/4719/3615/539/54539/509/4715/2203/84277/8505/108/513/4710/7167/93974/3458/3692/522/5635/2984/5901/4723/5465/55669/368/7371/53632/1503/203/3098",0.690132458796796,"BP"
"GO:0060251","regulation of glial cell proliferation",24,0.562059507495913,1.84483711098452,0.0015219735307614,0.011883467925634,0.00495064762954429,3701,"tags=42%, list=21%, signal=33%","4067/3418/9921/8140/4602/5584/1869/3553/3280/1128",0.45505986738723,"BP"
"GO:0006275","regulation of DNA replication",117,0.395013252293198,1.84456777349039,4.59796393228546e-05,0.000738689287481926,0.000307737639629052,5394,"tags=54%, list=31%, signal=37%","339221/7126/990/8914/993/144455/4175/81620/90381/4173/51514/23063/157570/1642/6282/890/1017/7013/57662/79733/983/122769/4171/10361/4683/10856/7528/94/4176/3980/54107/54108/11177/1660/54617/26271/79075/9126/253461/23560/54962/4172/5111/8467/466/26057/29844/8655/1026/389643/5930/10926/10919/1763/51053/8317/8607/56897/23244/2021/10445/58525/64710",0.557332238758646,"BP"
"GO:0042742","defense response to bacterium",184,0.371371497462486,1.84371924073553,4.69246379774014e-06,0.000113546037574947,4.73032304443708e-05,1999,"tags=24%, list=12%, signal=22%","1755/4843/834/64332/5320/8542/4615/2633/3934/57169/4025/2634/3493/2358/115361/6280/284110/1113/4069/351/79792/1051/5861/55876/6372/3133/28912/3507/3105/6863/6464/57674/6364/8341/6279/3494/54210/1671/124220/115362/57506/7098/149233/5580/3148",0.610526878385931,"BP"
"GO:0002440","production of molecular mediator of immune response",161,0.377569699432707,1.84353810792724,1.62402033449208e-05,0.000314119722592546,0.0001308621414033,4685,"tags=45%, list=27%, signal=33%","64332/2867/7494/5130/8741/2590/8140/3077/8915/7474/3329/3134/3133/7037/6398/3105/10051/51111/23397/2048/51237/6830/2821/7133/57506/165918/4189/1178/3981/10039/4683/10721/9188/7528/567/2150/10592/25939/6810/22976/51744/3135/5591/972/148022/3553/56848/7518/8888/5950/684/9025/149840/2956/1653/5245/30009/6504/10758/11126/55765/64127/11331/56941/11187/924/3606/79004/1604/3098/78996/7855",0.575610261071129,"BP"
"GO:0010927","cellular component assembly involved in morphogenesis",77,-0.414255677625411,-1.83943845373862,0.000217588968083197,0.00262715222244189,0.00109447048655117,3315,"tags=38%, list=19%, signal=31%","3880/140825/11076/23363/287/5239/5587/5629/127294/4606/375189/1906/4621/7140/1272/1466/157680/11214/84073/64753/4703/84033/20/825/5990/26011/80206/7273/6691",0.518848077743792,"BP"
"GO:0010506","regulation of autophagy",332,0.34619573833862,1.83930771886433,7.60767784901191e-08,3.72776214601583e-06,1.55298410759952e-06,4416,"tags=37%, list=26%, signal=28%","6774/7494/836/23677/2597/2017/9531/1981/92140/25851/80149/8140/6737/94103/2801/7107/25853/9517/57535/3099/64223/79594/292/126298/10043/3607/23255/1994/9682/23367/5286/10670/5127/11178/79142/664/58533/823/4170/4534/9817/598/9114/5604/4210/55626/25793/1642/29979/2773/6829/5049/51100/5599/57533/29110/27102/526/10645/8678/523/221937/5987/9100/2081/5768/1611/9776/207/11040/2629/64798/4218/2309/528/23545/149371/2475/10241/8454/10213/826/51375/79156/29919/26232/55072/6794/60592/23130/148022/8723/340371/5899/22954/10558/7416/5562/7319/10855/23376/1020/6009/5566/79837/10524/83667/55062/4233/25/23400/2931/3791/64127/93974/3458/55254/1459/254122/3082/112936/30849",0.704975715167238,"BP"
"GO:0071243","cellular response to arsenic-containing substance",15,0.621328450608081,1.8329579095239,0.00468724648736458,0.0278113111460179,0.0115861802683501,2280,"tags=40%, list=13%, signal=35%","7415/80149/5603/10105/1654/3178",0.407017918923954,"BP"
"GO:1901873","regulation of post-translational protein modification",205,0.362291154890421,1.82989999320801,3.816635097356e-06,9.63167998817737e-05,4.01255374276238e-05,4327,"tags=39%, list=25%, signal=30%","3309/7415/151636/3091/80149/9759/6737/9373/2801/8915/1499/3320/11065/79594/23551/991/79139/7332/51588/79142/83932/330/23328/23640/378708/1654/23028/405/4085/29979/2034/123879/7336/3301/27338/54765/9529/54726/5601/553115/2873/10253/54472/983/8767/26354/55215/207/6187/10016/3326/23251/51343/22976/331/8555/1407/7321/10055/22980/11338/26271/84131/54602/10318/23560/23376/5970/10980/8864/83737/25/2931/7046/51256/55765/408/64127/7314/7466",0.610526878385931,"BP"
"GO:0043304","regulation of mast cell degranulation",21,0.580647388828966,1.82733839728306,0.00171682405223695,0.0130521009283089,0.0054374996361054,3290,"tags=43%, list=19%, signal=35%","4067/6863/6813/3965/30817/5170/6845/8723/56848",0.45505986738723,"BP"
"GO:0050853","B cell receptor signaling pathway",67,-0.419618165150403,-1.82132989385731,0.000520078774471803,0.00510484639707807,0.00212667681463312,1901,"tags=33%, list=11%, signal=29%","5579/7006/971/7462/695/55024/2213/27086/9214/640/10451/23180/931/930/115352/26228/3495/974/933/4208/660/257144",0.477270815362862,"BP"
"GO:0097194","execution phase of apoptosis",65,0.438966885863596,1.81953864990591,0.000260982111680126,0.00298555411805281,0.00124378056219862,3362,"tags=37%, list=19%, signal=30%","843/64332/836/7976/80149/8737/8428/7153/3329/841/54205/598/7159/7132/840/130399/356/7157/389668/10395/2833/1677/4830/7518",0.49849310876659,"BP"
"GO:0140115","export across plasma membrane",63,0.444913811572438,1.81852740587778,0.000349249724012349,0.00375427491260075,0.00156402931476191,2473,"tags=33%, list=14%, signal=29%","3784/10008/55532/5292/540/483/159371/476/3752/7531/92745/481/222962/196527/30061/8671/11060/146802/808/801/55244",0.49849310876659,"BP"
"GO:1903706","regulation of hemopoiesis",324,0.340510573535038,1.81017647440934,1.40509989768313e-07,5.98694739012812e-06,2.49415970915433e-06,4648,"tags=38%, list=27%, signal=28%","3659/4067/6774/64332/5690/7494/4860/3091/8876/5696/80149/63976/3106/8737/6772/6647/5699/54542/5578/5698/7107/4602/7564/54623/1051/6469/5685/639/5684/64410/53342/8792/4609/8651/133522/841/10221/1432/3976/23186/6046/405/60/9092/79576/634/7030/91/6599/387/55626/3726/161882/7538/7098/123169/84959/149233/57630/3148/5686/23603/3123/4323/8546/6659/3965/8363/160364/9760/2309/2475/5683/3559/5687/55193/129138/6597/3135/6522/5591/972/7130/10288/7994/4976/5692/8848/3574/150290/5469/4192/2752/6603/10524/3122/2175/30009/714/22985/23774/51621/25/5688/2547/1209/56998/23456/56833/861/3458/3692/9646/3597/5914/7862/3606/3276/3560/9580/1230/284266/11025",0.690132458796796,"BP"
"GO:0016042","lipid catabolic process",288,0.344081929903506,1.80814936204615,1.24360309493353e-06,3.84862431484693e-05,1.60333523518026e-05,5639,"tags=48%, list=33%, signal=33%","5320/5920/9388/5826/339221/1374/11057/3295/10449/55331/53630/2168/1891/171586/3033/23007/3949/11332/2581/1666/37/1066/26061/8310/80339/3938/27349/949/5049/32/5194/5050/10994/2720/34/3712/257068/412/91452/150/338442/23236/5580/11145/5337/7879/255189/30/345557/3988/207/23175/9663/79644/63874/2629/5096/84879/5331/8613/2109/130367/10298/5048/51/2110/57704/374569/5321/83752/56624/51573/4258/3030/4023/1376/5407/3553/8399/200879/1594/390916/84830/5562/8879/6342/254552/3248/5566/1962/7533/64900/7941/56261/6609/63924/128486/1384/1545/55627/5465/8228/2108/337/8644/11313/80724/5051/1576/3032/10455/54905/9784/1632/5019/64064/2517/3667/11343/4668/2171/2169/10908/8877/8660/2760/6715/57016/60526/3028/1588/653308/51542/23417/81579/8612/7124/1593/54979",0.643551836150722,"BP"
"GO:0006575","modified amino acid metabolic process",152,0.374778530397212,1.80660509275345,4.0817424207875e-05,0.000672286986953235,0.000280074469772756,2494,"tags=26%, list=14%, signal=23%","5034/26873/79094/2730/8876/405753/1374/50506/4522/1508/6647/2950/3249/55748/494143/10797/154141/5447/6472/10162/6567/22928/471/445/1159/2539/2643/124975/2806/6470/1719/34/160428/25974/4780/2729/2936/347735/4524/2356",0.557332238758646,"BP"
"GO:0000209","protein polyubiquitination",249,0.35390912303058,1.80343299758397,1.27871955623425e-06,3.9160786409674e-05,1.63143667844586e-05,4905,"tags=44%, list=28%, signal=32%","151636/1728/6737/54542/9373/7706/7726/1499/11065/79594/9246/55905/51465/9870/7332/7328/3093/57674/23328/23759/51283/90850/1654/23304/117584/54546/51514/6049/55626/25793/7336/6502/27338/54765/165918/23291/11060/200933/672/84231/27339/5987/57154/81844/56254/8767/11074/3429/63893/996/4683/29089/54926/63891/23321/79102/57162/51343/378884/54708/8454/331/10477/118424/55072/7321/22980/7326/22954/54941/6047/7319/85363/580/79016/9025/4193/7322/9320/55585/83737/8697/57161/89910/223082/246184/10758/23219/55284/9354/84078/80263/64127/23608/84818/7323/132014/10616/80196/10277/10210/23623/56888/642/7324/81603/149041/9690/55658/10075",0.643551836150722,"BP"
"GO:0060219","camera-type eye photoreceptor cell differentiation",13,-0.620236368059471,-1.80111363736577,0.0103781377376964,0.0496166028837494,0.0206702554329795,3414,"tags=62%, list=20%, signal=49%","57096/8842/6096/4901/286204/30812/585/54549",0.380730400722792,"BP"
"GO:0034314","Arp2/3 complex-mediated actin nucleation",41,0.476608886063937,1.79967893692423,0.00140709494686306,0.0111505637298582,0.00464532005663321,4178,"tags=49%, list=24%, signal=37%","9026/55604/375/9897/10097/10095/23647/10552/123720/10788/5987/57175/9463/2764/27236/253725/1496/10092/10787/10094",0.45505986738723,"BP"
"GO:0098773","skin epidermis development",57,0.434134520011795,1.7982087194699,0.00172474190838367,0.0130521009283089,0.0054374996361054,4958,"tags=49%, list=29%, signal=35%","64332/7976/2778/7922/7474/1499/3066/538/9314/6662/57822/60529/2629/51599/3065/8399/7357/10855/1364/55612/28514/11187/2627/3606/54888/147495/126695/375791",0.45505986738723,"BP"
"GO:0016125","sterol metabolic process",136,0.38375683680083,1.79694432313814,3.41316818247124e-05,0.000592018552003861,0.000246634674277356,2758,"tags=30%, list=16%, signal=26%","23780/8542/29881/134429/1718/3069/3930/10449/255738/3837/1717/4779/3157/3949/10613/3156/2222/4597/10162/37/1066/54658/25987/3638/50814/2539/6713/6646/51422/1559/54576/51474/47/3988/2629/54982/6307/158219/23541/57704/6309",0.557332238758646,"BP"
"GO:0036261","7-methylguanosine cap hypermethylation",10,0.695527804817326,1.79636885008827,0.00378642410899576,0.0239142575304995,0.00996266940732813,2521,"tags=50%, list=15%, signal=43%","6632/6636/6634/84967/96764",0.431707695803346,"BP"
"GO:0051052","regulation of DNA metabolic process",448,0.327033074381747,1.79535156153269,2.05418667490635e-08,1.35714805038757e-06,5.65387294402396e-07,5418,"tags=47%, list=31%, signal=33%","8741/836/79000/339221/54464/80854/7126/3005/990/55611/7874/8914/1499/5347/3320/3838/993/2305/56970/144455/3192/7037/4609/4175/51588/10097/81620/4751/5976/51111/90381/5531/6830/9314/23028/1736/23137/60/4173/84893/51514/23063/6599/157570/1642/6282/7336/79184/6502/8313/8550/890/1017/93624/1054/165918/7013/57662/1111/2140/7422/672/5580/7520/116028/55010/79733/3014/23450/983/10039/122769/27097/4171/10361/26354/10728/207/4683/3178/10721/57103/3181/10574/708/9212/10856/7528/2068/80119/5595/57162/94/5514/9275/84717/22948/5371/4176/256006/6950/10694/22976/3980/7157/54107/7014/55193/54108/6597/11177/64110/1660/387893/1677/6714/5888/5591/54617/26271/55257/5983/79075/3008/9126/64094/580/10635/253461/23560/6873/5609/9025/54962/149840/2956/4172/10155/197370/5111/151987/908/8467/5985/150275/6603/466/10524/26057/55135/10474/5982/29844/8655/7913/63979/3009/25/1676/3006/1026/55226/5394/8505/56941/10576/389643/23381/3082/54929/23326/3007/2271/3276/10933/57332/79035/5930/78996/84126/6602/6601/10926/6877/10919/142/1025/55658/1763/51053/7203/4862/9643/84464/7398/5594/8317/54984/8607/56897/23244/9577/2021/10445/54840/2072/58525/64710/10459/4436",0.73376198835648,"BP"
"GO:0010464","regulation of mesenchymal cell proliferation",16,0.598215705411957,1.79418043928662,0.00515776613211766,0.0299384648142664,0.0124723515721557,1830,"tags=44%, list=11%, signal=39%","6772/3670/7474/6469/4609/6662/4041",0.407017918923954,"BP"
"GO:0010807","regulation of synaptic vesicle priming",11,0.674245020357998,1.79305182122719,0.0036495886182538,0.02327808928161,0.00969764198830658,1020,"tags=36%, list=6%, signal=34%","6855/63908/6804/9885",0.431707695803346,"BP"
"GO:0141061","disruption of cell in another organism",64,0.435191409258286,1.7898499190966,0.000446515043790463,0.00453135505356711,0.00188776056744973,1947,"tags=33%, list=11%, signal=29%","5320/2633/56477/6370/2634/1113/2919/4069/2920/727/3002/55876/6863/2921/6364/54210/1671/115362/3001/3576/4277",0.49849310876659,"BP"
"GO:1990748","cellular detoxification",109,0.39043509669661,1.7893193214661,0.000210920844348498,0.00257840865856376,0.00107416393879265,4153,"tags=38%, list=24%, signal=29%","4025/50506/127/6647/2950/1728/6280/2877/2168/64757/538/10549/7296/222962/2643/1719/4780/10058/128/2936/4257/3040/84883/55829/217/3039/4258/216/7001/847/64116/283871/2098/343/23530/5743/114757/83667/2878/347862/51109",0.518848077743792,"BP"
"GO:0002532","production of molecular mediator involved in inflammatory response",77,0.413245983264525,1.78146524755833,0.000503834471017993,0.00497157764348748,0.00207115710917472,4519,"tags=49%, list=26%, signal=37%","4843/4067/6774/4615/7494/3091/80149/6280/53342/2048/1432/4210/3162/115362/2207/7538/3717/7098/5601/2146/6845/66005/148022/8723/347/29108/5970/400935/5054/64127/56833/84818/132014/5465/199713/9415/90355/79004",0.477270815362862,"BP"
"GO:0014059","regulation of dopamine secretion",13,-0.612995772424033,-1.78008756373768,0.012234352223355,0.0558958749598502,0.0232861974806502,901,"tags=38%, list=5%, signal=36%","2550/3356/5071/84062/6857",0.380730400722792,"BP"
"GO:0099622","cardiac muscle cell membrane repolarization",27,0.518813557270812,1.78007785158,0.00393139472995476,0.0245598821924373,0.0102316363639606,1516,"tags=30%, list=9%, signal=27%","3784/10008/476/3752/7531/481/3762/6324",0.407017918923954,"BP"
"GO:0009952","anterior/posterior pattern specification",79,-0.399903527002611,-1.77990584442468,0.000826602363876598,0.00737545053049225,0.00307260952056254,1862,"tags=27%, list=11%, signal=24%","56165/3235/3955/5523/388585/286204/3087/79365/3214/3204/3200/3213/3215/3216/3202/3205/3203/3225/3234/3233/3232",0.477270815362862,"BP"
"GO:0140673","transcription elongation-coupled chromatin remodeling",14,0.617565178523561,1.77872051280796,0.0076568971499684,0.0399490286085308,0.0166427481456654,4903,"tags=79%, list=28%, signal=56%","6749/55677/6830/7290/6046/11198/84656/55723/9733/1025/8019",0.407017918923954,"BP"
"GO:0002052","positive regulation of neuroblast proliferation",11,0.667854652129286,1.77605761134082,0.00466904358838452,0.0277874254045556,0.0115762294787245,2496,"tags=45%, list=14%, signal=39%","7976/1499/23028/7422/284403",0.407017918923954,"BP"
"GO:0070201","regulation of establishment of protein localization",384,0.328829328107758,1.77529187330483,1.8720058654095e-07,7.53931129356702e-06,3.14087384402164e-06,4013,"tags=34%, list=23%, signal=27%","4843/9912/3418/5879/7494/2695/9531/1374/80149/9871/2778/444/65985/2182/1113/3670/5578/1894/351/9632/23176/8754/26130/7874/222546/3320/6804/4760/3033/382/22872/51465/23255/3156/6566/6558/27346/5058/5127/114131/90007/3170/7531/2040/10802/64083/226/415116/27248/5905/3301/57506/7529/3312/9695/9585/7013/3717/999/79751/150/55204/338442/2010/5580/169026/18/9575/3123/3728/11069/983/8766/91319/3429/5007/6659/54471/207/6288/90550/27032/6396/64215/55835/9463/4218/2150/10023/6810/6950/27236/8609/6616/10972/6256/10541/3553/347/84830/7260/51009/84522/252983/55432/580/5481/5950/7251/3767/8864/3172/8431/10815/10155/56850/4193/1128/51128/8899/5566/908/285381/9066/56681/55135/55741/8655/55612/23400/2931",0.690132458796796,"BP"
"GO:0140694","membraneless organelle assembly",377,0.324594619464586,1.77483586021747,3.93928829493387e-07,1.45679340718309e-05,6.0689950720946e-06,3588,"tags=33%, list=21%, signal=27%","54915/4076/51441/6491/24137/9948/3832/3833/3619/2801/23210/22974/26284/55839/51116/54443/3837/10146/5347/1063/9611/9371/1104/220134/9055/9787/1453/3192/84769/55355/332/9897/9669/56992/1778/9493/57674/1062/4751/54890/55143/221150/79172/285590/29127/1654/1058/153090/23212/7284/348235/8243/79631/80153/27243/387/1642/27349/10733/440145/23636/7168/163786/1017/10403/6713/29766/57132/9855/8678/672/7520/51388/1040/9100/8766/253943/2491/2314/51657/550643/708/9212/22919/55142/55835/26065/85865/284403/54505/9525/29899/5518/9908/10783/23019/9898/51154/53349/116840/4089/92421/64763/5591/84273/54617/219988/5562/6047/51804/64105/11200/56478/55239/54627/79643/10615/9126/3856/3021/1964/79003/29901/158747",0.674962860011025,"BP"
"GO:0006368","transcription elongation by RNA polymerase II",140,0.36976999318984,1.77418910297759,8.96326522562298e-05,0.00129493856330868,0.000539470848826947,5004,"tags=42%, list=29%, signal=30%","2962/22936/80335/6749/54623/1499/55677/3192/10614/9878/85403/23168/6830/7290/9862/6046/5604/6829/11198/165918/123169/219541/55726/57117/9400/81556/6924/84656/5514/10025/5518/55193/5433/8178/5434/5431/55723/5515/9025/11047/5469/55588/5441/55756/51755/5432/904/9646/9733/29079/23160/25896/80789/142/9442/1025/8019/5499/26173",0.538434096309916,"BP"
