"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME","significance"
"ENSG00000254093",0.0580016464233171,2.28319177106156,1.41953487864385,0.156704415694038,0.267617254452244,-5.41853265943562,"PINX1","54984","PIN2 (TERF1) interacting telomerase inhibitor 1","Not Significant"
"ENSG00000204227",-0.051032529886859,4.40988421622381,-1.4194339402375,0.156733801140867,0.267645646741812,-5.73128626588949,"RING1","6015","ring finger protein 1","Not Significant"
"ENSG00000175792",0.0690005157144062,4.41352622169948,1.41927510980986,0.156780048759839,0.267659330197863,-5.71997130627683,"RUVBL1","8607","RuvB like AAA ATPase 1","Not Significant"
"ENSG00000198546",0.0869179716118094,3.57785978517348,1.41927494477122,0.156780096820546,0.267659330197863,-5.63467573615795,"ZNF511","118472","zinc finger protein 511","Not Significant"
"ENSG00000238279",-0.0782832753648816,0.770211207530007,-1.41935486162308,0.156756825641506,0.267659330197863,-5.26200566565244,NA,NA,NA,"Not Significant"
"ENSG00000011083",-0.0984471062319114,2.7412393397002,-1.41902152678623,0.156853907612098,0.267763547828092,-5.50799534171027,"SLC6A7","6534","solute carrier family 6 member 7","Not Significant"
"ENSG00000118680",0.0714885467123452,8.80537018287646,1.41890156589539,0.15688885677736,0.267801413647878,-5.69498955887931,"MYL12B","103910","myosin light chain 12B","Not Significant"
"ENSG00000138772",-0.11331605994978,4.34374750192882,-1.41875779292157,0.156930751120683,0.267829333177895,-5.71561163691847,"ANXA3","306","annexin A3","Not Significant"
"ENSG00000262227",-0.0909888457714064,-0.571451153094654,-1.41875962728903,0.156930216546401,0.267829333177895,-5.08297480171087,NA,NA,NA,"Not Significant"
"ENSG00000122861",0.11086443271779,3.41835156770383,1.41821614757209,0.15708865894433,0.268056032103143,-5.59983724961954,"PLAU","5328","plasminogen activator, urokinase","Not Significant"
"ENSG00000130713",0.0436377191842121,4.31191146053089,1.41821449237946,0.157089141673985,0.268056032103143,-5.71178725729197,"EXOSC2","23404","exosome component 2","Not Significant"
"ENSG00000173548",0.048665352484333,5.63544035880136,1.41802853926645,0.157143381274878,0.268126773142485,-5.82461008732499,"SNX33","257364","sorting nexin 33","Not Significant"
"ENSG00000241468",0.0791138220923067,4.78204075270511,1.41796868765481,0.157160842082851,0.268134753756939,-5.77812265151759,"ATP5MF","9551","ATP synthase membrane subunit f","Not Significant"
"ENSG00000233360",-0.0826822016251363,0.585640981545827,-1.41780699871993,0.157208019785515,0.26819342944296,-5.24254816456243,"PDXP-DT","101927051","PDXP divergent transcript","Not Significant"
"ENSG00000185950",0.0799655916758564,4.36841356376261,1.41737889653307,0.157332983794002,0.26838478652238,-5.73364696707371,"IRS2","8660","insulin receptor substrate 2","Not Significant"
"ENSG00000236489",-0.141281016277073,-1.61766636241902,-1.41725586397826,0.157368911265448,0.268424242806601,-4.91147032883159,"RPL34P10","100271004","ribosomal protein L34 pseudogene 10","Not Significant"
"ENSG00000087495",-0.112142435777509,-0.174643195091587,-1.41693477384295,0.157462704136049,0.268518717012491,-5.14510011101232,"PHACTR3","116154","phosphatase and actin regulator 3","Not Significant"
"ENSG00000159905",-0.0612437598571571,1.57856412791926,-1.41698309171758,0.157448587397898,0.268518717012491,-5.34532444928006,"ZNF221","7638","zinc finger protein 221","Not Significant"
"ENSG00000240747",0.199746086234039,-0.602363153831541,1.41695260798429,0.157457493531779,0.268518717012491,-5.07395337729926,"KRABD1","100506243","KRAB domain containing 1","Not Significant"
"ENSG00000174586",-0.0960753431766415,0.344518560295019,-1.41679339626473,0.157504015093405,0.268567329207721,-5.20812636380987,"ZNF497","162968","zinc finger protein 497","Not Significant"
"ENSG00000204406",-0.0491388489702267,4.11427036671933,-1.41665240005408,0.157545222830606,0.268615757508695,-5.70069007787708,"MBD5","55777","methyl-CpG binding domain protein 5","Not Significant"
"ENSG00000085982",0.0301825367653867,6.05973540884935,1.41641695148468,0.157614053632017,0.268689432292877,-5.83136710975065,"USP40","55230","ubiquitin specific peptidase 40","Not Significant"
"ENSG00000136367",-0.101392280667132,1.03332867336896,-1.41645514817851,0.157602885693167,0.268689432292877,-5.28836664878441,"ZFHX2","85446","zinc finger homeobox 2","Not Significant"
"ENSG00000135094",0.124180027430936,0.579723345628755,1.41623704202797,0.157666663610101,0.26875727502819,-5.22682287299011,"SDS","10993","serine dehydratase","Not Significant"
"ENSG00000140326",-0.0423032802864629,4.11026688021636,-1.41612591059689,0.157699167868719,0.268762836469538,-5.70130278756512,"CDAN1","146059","codanin 1","Not Significant"
"ENSG00000226087",-0.174055341033968,-1.65623526557019,-1.41609446317922,0.157708366687346,0.268762836469538,-4.91444726119922,"LOC105374588","105374588","uncharacterized LOC105374588","Not Significant"
"ENSG00000227953",0.111256139844774,-0.196045718543038,1.41609982336674,0.1577067987271,0.268762836469538,-5.13206263129486,NA,NA,NA,"Not Significant"
"ENSG00000140553",0.0360248846456717,5.48123889007333,1.41603961079936,0.157724412768983,0.268765755820551,-5.81954089979491,"UNC45A","55898","unc-45 myosin chaperone A","Not Significant"
"ENSG00000267710",-0.0912020683317512,0.711192466600616,-1.41600100485536,0.157735706991703,0.268765755820551,-5.25445288881685,"EDDM13","100506374","epididymal protein 13","Not Significant"
"ENSG00000261442",-0.110546302970168,-0.118885501319446,-1.4157871985259,0.15779826747574,0.268850512574416,-5.1440318547377,NA,NA,NA,"Not Significant"
"ENSG00000182676",-0.112046523976341,-1.37024127479585,-1.41543318258177,0.157901895302895,0.269004001220811,-4.95871592933842,"PPP1R27","116729","protein phosphatase 1 regulatory subunit 27","Not Significant"
"ENSG00000261589",0.0720403517706103,1.84037734771857,1.41539182269473,0.157914005579588,0.269004001220811,-5.37947578267366,NA,NA,NA,"Not Significant"
"ENSG00000260793",-0.107837698825163,-0.255107846384137,-1.41518787694818,0.157973731731561,0.269083890130705,-5.13131345080637,NA,NA,NA,"Not Significant"
"ENSG00000136630",-0.114965924885714,1.81320499784163,-1.41498866520491,0.158032088109694,0.269161433057314,-5.38208166961173,"HLX","3142","H2.0 like homeobox","Not Significant"
"ENSG00000154134",0.1498567139618,1.45066687560689,1.41434049759901,0.158222073527666,0.269462417173853,-5.34127768691952,"ROBO3","64221","roundabout guidance receptor 3","Not Significant"
"ENSG00000259108",0.406103431890795,-1.94985941251832,1.41429813055147,0.1582344978465,0.269462417173853,-4.87861310431929,NA,NA,NA,"Not Significant"
"ENSG00000196951",-0.0982966639547693,-1.14701735366865,-1.41358227203266,0.158444538669909,0.269776296663799,-4.9891610347083,"SCOC-AS1","100129858","SCOC antisense RNA 1","Not Significant"
"ENSG00000254162",-0.144653615886344,-1.21313175337793,-1.41361485632984,0.158434973471489,0.269776296663799,-4.96116684268299,NA,NA,NA,"Not Significant"
"ENSG00000137337",-0.0678260292532977,3.28823778161311,-1.413443178525,0.158485374841509,0.269823923482195,-5.57504740620442,"MDC1","9656","mediator of DNA damage checkpoint 1","Not Significant"
"ENSG00000268970",-0.0748182971383175,0.282689896373789,-1.41312058218378,0.158580116038157,0.269963309301221,-5.20422517133776,NA,NA,NA,"Not Significant"
"ENSG00000231137",-0.134438012934944,0.40722114475788,-1.41245050832674,0.158777043264981,0.270276617633743,-5.22663469080793,NA,NA,NA,"Not Significant"
"ENSG00000058063",0.0411190843109397,7.74622698039592,1.41240591282133,0.15879015598306,0.270277004117883,-5.77921948737429,"ATP11B","23200","ATPase phospholipid transporting 11B (putative)","Not Significant"
"ENSG00000176903",-0.0692400999149405,3.04982589063192,-1.41210724091393,0.158877997730171,0.27040457663018,-5.54715545904578,"PNMA1","9240","PNMA family member 1","Not Significant"
"ENSG00000130193",0.0545655934013336,4.71613672432572,1.41195446480406,0.15892294466157,0.270459128947378,-5.77875406856443,"THEM6","51337","thioesterase superfamily member 6","Not Significant"
"ENSG00000143157",-0.0359342016581703,5.89167879607374,-1.41188494486085,0.1589434007201,0.270471996601013,-5.83710488562374,"POGK","57645","pogo transposable element derived with KRAB domain","Not Significant"
"ENSG00000165197",-0.186774648619728,-0.263285498915166,-1.41156594521907,0.159037291185765,0.270609814441586,-5.16355112858329,"VEGFD","2277","vascular endothelial growth factor D","Not Significant"
"ENSG00000171488",-0.104795712515044,3.8110229841565,-1.41082972857705,0.159254141157637,0.270956814631849,-5.6584934433752,"LRRC8C","84230","leucine rich repeat containing 8 VRAC subunit C","Not Significant"
"ENSG00000108679",0.152682579894526,8.49119529300128,1.41071794745785,0.159287085528154,0.270990884820587,-5.70671549741849,"LGALS3BP","3959","galectin 3 binding protein","Not Significant"
"ENSG00000042753",0.0591991966721723,5.38601704520596,1.41032663556056,0.159402454614557,0.271099204211492,-5.82445128449773,"AP2S1","1175","adaptor related protein complex 2 subunit sigma 1","Not Significant"
"ENSG00000100034",-0.0761996743364977,4.70866586486197,-1.41036265464156,0.159391832584832,0.271099204211492,-5.78546415565206,"PPM1F","9647","protein phosphatase, Mg2+/Mn2+ dependent 1F","Not Significant"
"ENSG00000173040",-0.10541978518985,1.83305317581116,-1.41033454849284,0.159400121044116,0.271099204211492,-5.3911108125245,"EVC2","132884","EvC ciliary complex subunit 2","Not Significant"
"ENSG00000255833",-0.156555440856205,1.36186927855139,-1.41035426819438,0.159394305700698,0.271099204211492,-5.34115309396084,"TIFAB","497189","TIFA inhibitor","Not Significant"
"ENSG00000147166",-0.0935853399247263,0.0354596366347683,-1.41020331418787,0.159438826170817,0.271139077260652,-5.16914145347012,"ITGB1BP2","26548","integrin subunit beta 1 binding protein 2","Not Significant"
"ENSG00000255989",-0.06649222928067,1.15810385864914,-1.41000493730288,0.159497347315395,0.271203171445639,-5.30881280746879,NA,NA,NA,"Not Significant"
"ENSG00000267454",-0.135377127916409,-1.12871498082898,-1.40998789568976,0.159502375349387,0.271203171445639,-4.99707593497329,"ZNF582-DT","386758","ZNF582 divergent transcript","Not Significant"
"ENSG00000170545",0.0714986431186055,3.19785962536688,1.40964388528127,0.159603899483002,0.271343495014495,-5.56713142773502,"SMAGP","57228","small cell adhesion glycoprotein","Not Significant"
"ENSG00000188976",0.0989219280765656,5.10409733574104,1.40962058809117,0.159610776709837,0.271343495014495,-5.81797471271341,"NOC2L","26155","NOC2 like nucleolar associated transcriptional repressor","Not Significant"
"ENSG00000187239",-0.11049680211643,5.11958003216544,-1.40951720670963,0.159641297150188,0.271373385827473,-5.81118816582121,"FNBP1","23048","formin binding protein 1","Not Significant"
"ENSG00000146247",-0.0354062790821805,6.79786283466828,-1.40929300543489,0.159707501496312,0.271443033503291,-5.82905281870476,"PHIP","55023","PHIP subunit of CUL4-Ring ligase complex","Not Significant"
"ENSG00000183801",-0.0927815693783232,2.46833857446256,-1.4092908047465,0.159708151440482,0.271443033503291,-5.47028080464009,"OLFML1","283298","olfactomedin like 1","Not Significant"
"ENSG00000154930",0.0672558439767412,6.67930933053858,1.40888426422306,0.159828252279663,0.271625149211305,-5.83008818137808,"ACSS1","84532","acyl-CoA synthetase short chain family member 1","Not Significant"
"ENSG00000218422",-0.108259748476696,-0.107347696074259,-1.40880748135865,0.159850943295252,0.271641702634522,-5.15651954210326,NA,NA,NA,"Not Significant"
"ENSG00000112081",0.0443623023984179,7.70695503058477,1.40874100984517,0.159870589057492,0.271653078862677,-5.78630359107862,"SRSF3","6428","serine and arginine rich splicing factor 3","Not Significant"
"ENSG00000113924",0.0915068768289684,5.43287914683691,1.40858449662728,0.159916854033608,0.271687673202245,-5.83191123527745,"HGD","3081","homogentisate 1,2-dioxygenase","Not Significant"
"ENSG00000154608",-0.190237265398837,-1.89781119111053,-1.40862215556267,0.159905721202892,0.271687673202245,-4.87657248346661,NA,NA,NA,"Not Significant"
"ENSG00000128487",0.0494803090870555,5.86352419321104,1.40843321936793,0.159961580936799,0.27170829732319,-5.84133840665784,"SPECC1","92521","sperm antigen with calponin homology and coiled-coil domains 1","Not Significant"
"ENSG00000149806",-0.0561170190702658,7.30301519281491,-1.40841200072161,0.159967855239289,0.27170829732319,-5.80795870023896,"FAU","2197","FAU ubiquitin like and ribosomal protein S30 fusion","Not Significant"
"ENSG00000234390",-0.10526169195062,-0.811725667306341,-1.40849687985866,0.159942757805139,0.27170829732319,-5.0508074658642,"USP27X-DT","158572","USP27X divergent transcript","Not Significant"
"ENSG00000010626",-0.0810220965608646,1.29069321624059,-1.40806770122983,0.160069689896646,0.271859250654425,-5.32093925270895,"LRRC23","10233","leucine rich repeat containing 23","Not Significant"
"ENSG00000150316",-0.0503767393200079,5.34561804188621,-1.40794718208413,0.160105347895501,0.271897795490902,-5.82533801776585,"CWC15","51503","CWC15 spliceosome associated protein","Not Significant"
"ENSG00000015133",0.0599700116499671,6.09614845544391,1.40788196529278,0.160124646102685,0.271908553432951,-5.84315990976861,"CCDC88C","440193","coiled-coil and HOOK domain protein 88C","Not Significant"
"ENSG00000167105",0.130757917394951,4.30134473224977,1.40746021003125,0.160249489755535,0.272098522433608,-5.76276264416934,"TMEM92","162461","transmembrane protein 92","Not Significant"
"ENSG00000099995",0.0740440316074515,5.41191045003848,1.4072220156044,0.160320030274313,0.272174231890224,-5.83324116489261,"SF3A1","10291","splicing factor 3a subunit 1","Not Significant"
"ENSG00000215946",-0.144077645594825,-1.16434732489003,-1.40726420515216,0.16030753425639,0.272174231890224,-4.98692657280301,NA,NA,NA,"Not Significant"
"ENSG00000196151",-0.0449345637112941,3.23088019263897,-1.40701666903394,0.160380861929735,0.272255469324716,-5.5774380255417,"WDSUB1","151525","WD repeat, sterile alpha motif and U-box domain containing 1","Not Significant"
"ENSG00000060237",-0.0525867744344719,6.8055402495914,-1.4064615321026,0.160545402858427,0.272430793115957,-5.82962040228767,"WNK1","65125","WNK lysine deficient protein kinase 1","Not Significant"
"ENSG00000105971",-0.0756859916764947,4.56441902597058,-1.40640531627763,0.16056207220498,0.272430793115957,-5.77492081977171,"CAV2","858","caveolin 2","Not Significant"
"ENSG00000140365",0.0456277784278489,4.98659346258979,1.40641821886678,0.160558246160243,0.272430793115957,-5.80806068823834,"COMMD4","54939","COMM domain containing 4","Not Significant"
"ENSG00000141971",0.141892672912813,4.10559714814798,1.40648559932125,0.160538266749916,0.272430793115957,-5.74034734379375,"MVB12A","93343","multivesicular body subunit 12A","Not Significant"
"ENSG00000153107",0.0405325951585995,5.24449849467603,1.40661385249796,0.160500242794603,0.272430793115957,-5.81850285343483,"ANAPC1","64682","anaphase promoting complex subunit 1","Not Significant"
"ENSG00000204175",-0.0893209470452048,6.6205366597252,-1.40653165902198,0.160524610379125,0.272430793115957,-5.83305813985397,"GPRIN2","9721","G protein regulated inducer of neurite outgrowth 2","Not Significant"
"ENSG00000111678",-0.0606804662916351,5.3200722566989,-1.40627428385707,0.160600931575758,0.27247468573983,-5.82676825244,"C12orf57","113246","chromosome 12 open reading frame 57","Not Significant"
"ENSG00000080823",-0.0796301694783499,1.9969530622571,-1.40619403696137,0.160624733362858,0.272493026713519,-5.42352813557449,"MOK","5891","MOK protein kinase","Not Significant"
"ENSG00000196743",0.0753200872051432,6.01261781750446,1.4058567228898,0.160724812349845,0.272640755280064,-5.84554871427745,"GM2A","2760","ganglioside GM2 activator","Not Significant"
"ENSG00000140691",0.0968022341400903,2.93618329288292,1.4055474101912,0.160816625101219,0.272774438904905,-5.55953049913342,"ARMC5","79798","armadillo repeat containing 5","Not Significant"
"ENSG00000171700",-0.131798749607956,3.41872327742086,-1.40531912912979,0.160884410901121,0.272867350097115,-5.62154812691001,"RGS19","10287","regulator of G protein signaling 19","Not Significant"
"ENSG00000124535",0.0349339777829156,5.39924468985365,1.40526518864464,0.16090043116103,0.272872456630223,-5.83097592724,"WRNIP1","56897","WRN helicase interacting protein 1","Not Significant"
"ENSG00000114391",-0.0626418331115204,8.17992450497583,-1.40521587905207,0.160915077110654,0.272875231821164,-5.75978872453551,"RPL24","6152","ribosomal protein L24","Not Significant"
"ENSG00000138085",-0.0480906314944463,5.76933648942198,-1.40502421333917,0.160972015327309,0.272949718794689,-5.84426012241896,"ATRAID","51374","all-trans retinoic acid induced differentiation factor","Not Significant"
"ENSG00000196159",-0.123615658211031,5.16679521440486,-1.4048781391325,0.161015419921906,0.27300124750319,-5.82622975069515,"FAT4","79633","FAT atypical cadherin 4","Not Significant"
"ENSG00000153165",-0.196851278190962,-1.4407183562429,-1.40460864313715,0.161095521464459,0.273114982437522,-4.95448764254557,"RGPD3","653489","RANBP2 like and GRIP domain containing 3","Not Significant"
"ENSG00000100029",0.0408317639665148,5.38017391811438,1.40450052950248,0.161127664276128,0.273147398221271,-5.8302761014994,"PES1","23481","pescadillo ribosomal biogenesis factor 1","Not Significant"
"ENSG00000140443",-0.0500776940784968,5.64815303794728,-1.40432693272563,0.16117928578718,0.273186804817765,-5.84372620564073,"IGF1R","3480","insulin like growth factor 1 receptor","Not Significant"
"ENSG00000256021",-0.116029329488006,-1.11591926381056,-1.40429096411438,0.161189983143011,0.273186804817765,-5.00394522570166,"ELOCP31","100422582","elongin C pseudogene 31","Not Significant"
"ENSG00000261369",-0.106412361486507,-0.288865107556556,-1.40436480028941,0.161168024249645,0.273186804817765,-5.12786861173937,NA,NA,NA,"Not Significant"
"ENSG00000187051",-0.052374628750445,5.73708549485627,-1.40354112928665,0.161413112784215,0.273542865043946,-5.84554294141465,"RPS19BP1","91582","ribosomal protein S19 binding protein 1","Not Significant"
"ENSG00000010017",0.0272928148507194,5.10329519708996,1.40333450763915,0.161474638706743,0.273618053923685,-5.81818853108755,"RANBP9","10048","RAN binding protein 9","Not Significant"
"ENSG00000259319",0.0764164465575472,1.4121585215242,1.40330451736199,0.161483570418179,0.273618053923685,-5.348512769098,NA,NA,NA,"Not Significant"
"ENSG00000104635",0.0843259213770793,8.69778275956931,1.40317951827709,0.161520801711753,0.273659031979322,-5.71220631978504,"SLC39A14","23516","solute carrier family 39 member 14","Not Significant"
"ENSG00000131437",0.0656970101230883,3.15700914474342,1.40299270247896,0.161576457407683,0.273731216713202,-5.55965072266273,"KIF3A","11127","kinesin family member 3A","Not Significant"
"ENSG00000133393",0.0406341440079219,4.96226057576389,1.40291218659387,0.161600448984515,0.27374975104589,-5.80596551843036,"CEP20","123811","centrosomal protein 20","Not Significant"
"ENSG00000250027",-0.122961061603329,-1.21397109854511,-1.40264675180783,0.161679560578267,0.273861647672548,-4.9833037508536,NA,NA,NA,"Not Significant"
"ENSG00000203849",-0.27127935945677,-2.03123935104682,-1.40254396992361,0.161710202125566,0.273891431652435,-4.88426904063717,NA,NA,NA,"Not Significant"
"ENSG00000241278",-0.100756849570729,0.499373076510997,-1.40235338190043,0.161767032275882,0.273965563341674,-5.24698192716598,"ENPP7P4","100421816","ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 4","Not Significant"
"ENSG00000011258",-0.0381515427453474,5.60216973984687,-1.40206891162561,0.161851884713767,0.274087137241342,-5.84353069273133,"MBTD1","54799","mbt domain containing 1","Not Significant"
"ENSG00000196427",0.134086297878006,0.332248988410521,1.40186245087017,0.161913489431132,0.274147194124797,-5.22903176411409,"NBPF4","148545","NBPF member 4","Not Significant"
"ENSG00000204311",-0.0995472993675622,-0.508044791307776,-1.4018962364284,0.161903407122992,0.274147194124797,-5.10378084130198,"PJVK","494513","pejvakin","Not Significant"
"ENSG00000178233",-0.100521051803671,-0.507122332001236,-1.40181735256395,0.161926948438795,0.274147852409696,-5.11780874993294,"TMEM151B","441151","transmembrane protein 151B","Not Significant"
"ENSG00000026508",-0.0878346202795726,6.82319420000225,-1.40173116539419,0.161952672247641,0.27416927363957,-5.83597167715662,"CD44","960","CD44 molecule (IN blood group)","Not Significant"
"ENSG00000020922",-0.047579129131794,4.51689571934457,-1.40158592416535,0.161996028606527,0.274220539102727,-5.7623550151643,"MRE11","4361","MRE11 double strand break repair nuclease","Not Significant"
"ENSG00000175873",-0.0868662148921002,1.09514075930107,-1.40146688758318,0.162031569106416,0.274258566979267,-5.31828592973862,NA,NA,NA,"Not Significant"
"ENSG00000100314",0.140875515485009,1.2565345105831,1.40133530669031,0.162070861813953,0.274302939284085,-5.35413945441152,"CABP7","164633","calcium binding protein 7","Not Significant"
"ENSG00000137760",-0.0449390344602572,3.62479255184082,-1.40124725736539,0.162097159152208,0.274303179767452,-5.64210699694622,"ALKBH8","91801","alkB homolog 8, tRNA methyltransferase","Not Significant"
"ENSG00000149451",-0.142443448084677,2.65977877190481,-1.40128507985701,0.16208586246418,0.274303179767452,-5.52014868274892,"ADAM33","80332","ADAM metallopeptidase domain 33","Not Significant"
"ENSG00000133067",0.143512410139683,0.946428001514469,1.4011512451428,0.162125838424376,0.27432957897316,-5.31230367377285,"LGR6","59352","leucine rich repeat containing G protein-coupled receptor 6","Not Significant"
"ENSG00000164318",-0.155760549818392,0.697927915996366,-1.4009562088755,0.162184108458091,0.274395156613711,-5.28428689152992,"EGFLAM","133584","EGF like, fibronectin type III and laminin G domains","Not Significant"
"ENSG00000179546",-0.15777294317402,3.25435321520086,-1.40093395507617,0.162190758126188,0.274395156613711,-5.6277085996745,"HTR1D","3352","5-hydroxytryptamine receptor 1D","Not Significant"
"ENSG00000167302",-0.065466475070719,3.52468133177694,-1.40074113552545,0.162248383280429,0.274431255793603,-5.64797047685304,"TEPSIN","146705","TEPSIN adaptor related protein complex 4 accessory protein","Not Significant"
"ENSG00000219470",-0.137389945905676,-1.62673932094295,-1.40079430818148,0.162232490797982,0.274431255793603,-4.93272032323607,"RPS2P29","646294","ribosomal protein S2 pseudogene 29","Not Significant"
"ENSG00000225752",-0.143536168310747,-1.48118236032248,-1.40073122006259,0.162251346989105,0.274431255793603,-4.96179855372358,NA,NA,NA,"Not Significant"
"ENSG00000164039",-0.0835205314515841,5.81834142422134,-1.40045262648598,0.162334634735365,0.27453434065675,-5.85267291574814,"BDH2","56898","3-hydroxybutyrate dehydrogenase 2","Not Significant"
"ENSG00000226383",-0.19127004427215,0.759427627022992,-1.400439797301,0.16233847090182,0.27453434065675,-5.28495351547248,"LINC01876","101929378","long intergenic non-protein coding RNA 1876","Not Significant"
"ENSG00000157111",0.0828870915155191,4.19858479918763,1.40018568345444,0.162414469860592,0.274640721164618,-5.72719395564132,"TMEM171","134285","transmembrane protein 171","Not Significant"
"ENSG00000082701",0.0316593457910566,6.0729939441263,1.3996925352588,0.162562034835048,0.274868091952045,-5.85455044821528,"GSK3B","2932","glycogen synthase kinase 3 beta","Not Significant"
"ENSG00000121892",0.031016556890239,7.53396796245745,1.39960998370875,0.162586746701163,0.274869792052004,-5.80759172000365,"PDS5A","23244","PDS5 cohesin associated factor A","Not Significant"
"ENSG00000159692",0.0308835625890538,7.36252540343163,1.39960162320646,0.162589249582322,0.274869792052004,-5.81667812522914,"CTBP1","1487","C-terminal binding protein 1","Not Significant"
"ENSG00000165169",-0.06530434820246,4.86577479713471,-1.39952111188406,0.162613353728332,0.274888386077673,-5.80741213297492,"DYNLT3","6990","dynein light chain Tctex-type 3","Not Significant"
"ENSG00000186132",-0.0575152076111993,1.88396578620826,-1.39933006999317,0.162670560268059,0.274962930262111,-5.40316585797463,"C2orf76","130355","chromosome 2 open reading frame 76","Not Significant"
"ENSG00000223473",-0.075108732335292,0.86823525241339,-1.39922566610674,0.162701829934471,0.274993624728084,-5.2849478169741,NA,NA,NA,"Not Significant"
"ENSG00000178199",-0.0808332115809884,4.70035732717138,-1.39888032556013,0.162805294204669,0.275146325513088,-5.7955519314365,"ZC3H12D","340152","zinc finger CCCH-type containing 12D","Not Significant"
"ENSG00000132906",0.0408538038160104,4.16089546958248,1.39864084155478,0.162877073050133,0.275245456592534,-5.72603834880355,"CASP9","842","caspase 9","Not Significant"
"ENSG00000008311",0.062731216810358,3.84700354963057,1.39830820806351,0.162976810710503,0.275377633558105,-5.68119483196138,"AASS","10157","aminoadipate-semialdehyde synthase","Not Significant"
"ENSG00000175130",0.138918083409663,4.56136228781684,1.39829241682379,0.162981546745664,0.275377633558105,-5.7944668299101,"MARCKSL1","65108","MARCKS like 1","Not Significant"
"ENSG00000174827",-0.150942449111907,6.23620102558665,-1.39819348828735,0.163011219304946,0.27540558396466,-5.85211187448153,"PDZK1","5174","PDZ domain containing 1","Not Significant"
"ENSG00000170915",0.0789577579154566,6.9162432536725,1.3981485910556,0.163024687100851,0.275406154312206,-5.83490217670064,"PAQR8","85315","progestin and adipoQ receptor family member 8","Not Significant"
"ENSG00000139192",0.071679751518964,5.61021410746325,1.39801397836388,0.163065071842617,0.275452193114189,-5.85128024791515,"TAPBPL","55080","TAP binding protein like","Not Significant"
"ENSG00000186298",0.0564033015895191,8.35183254306867,1.39778541087491,0.163133661034684,0.275545864084594,-5.75551055917209,"PPP1CC","5501","protein phosphatase 1 catalytic subunit gamma","Not Significant"
"ENSG00000254317",-0.0650236848533304,0.511986729818685,-1.39766048501166,0.163171158384185,0.275587007577767,-5.24807685256792,NA,NA,NA,"Not Significant"
"ENSG00000226659",-0.153536575691974,-1.47663741215954,-1.39739930194303,0.163249575356535,0.275697249847288,-4.96332235427612,NA,NA,NA,"Not Significant"
"ENSG00000083097",-0.0376136086919576,6.85549367515742,-1.3973489109882,0.163264707899247,0.275700607695573,-5.84291911985206,"DOP1A","23033","DOP1 leucine zipper like protein A","Not Significant"
"ENSG00000105939",0.0412527621098384,6.93668870180717,1.39698920647383,0.163372759020112,0.275860861410953,-5.84160529118637,"ZC3HAV1","56829","zinc finger CCCH-type containing, antiviral 1","Not Significant"
"ENSG00000107036",-0.0325837822344299,6.11546438954819,-1.39689344677765,0.163401533263626,0.2758872382037,-5.8584465963926,"RIC1","57589","RIC1 partner of RAB6A GEF complex","Not Significant"
"ENSG00000140022",0.0563436485228648,4.90511909485505,1.39679398861494,0.163431422899917,0.275915493828539,-5.81257895697733,"STON2","85439","stonin 2","Not Significant"
"ENSG00000099812",0.10809313524387,9.16389485853268,1.39634651604538,0.163565950692056,0.276120387586791,-5.68240967644953,"MISP","126353","mitotic spindle positioning","Not Significant"
"ENSG00000123136",0.0484143950342943,5.67451892014249,1.3960101918794,0.163667118103663,0.276268936280729,-5.85399351441751,"DDX39A","10212","DExD-box helicase 39A","Not Significant"
"ENSG00000143570",0.0437108120946004,6.26857298372063,1.39576805180465,0.1637399839618,0.276369692089704,-5.85846153639231,"SLC39A1","27173","solute carrier family 39 member 1","Not Significant"
"ENSG00000163659",0.0589533014941344,6.01093695244414,1.39569740232245,0.163761248743253,0.276383343449448,-5.85979545363312,"TIPARP","25976","TCDD inducible poly(ADP-ribose) polymerase","Not Significant"
"ENSG00000130363",0.0836952410329417,4.178807353019,1.39516918791471,0.163920302211839,0.276629522800975,-5.75271615615121,"RSPH3","83861","radial spoke head 3","Not Significant"
"ENSG00000134323",0.111706986636114,0.348757977942337,1.39486932924986,0.164010646282237,0.276759718887363,-5.24870822336237,"MYCN","4613","MYCN proto-oncogene, bHLH transcription factor","Not Significant"
"ENSG00000230905",-0.0922176535530772,1.430191557174,-1.39462764541936,0.164083490351788,0.276860366030791,-5.35082022659614,NA,NA,NA,"Not Significant"
"ENSG00000119720",0.0335633760661809,5.14120201601827,1.39456966698678,0.164100968827828,0.27686758535744,-5.83139583986684,"NRDE2","55051","NRDE-2, necessary for RNA interference, domain containing","Not Significant"
"ENSG00000008710",-0.0774445654930931,6.17451032024064,-1.39414953109657,0.164227667258654,0.277059062233593,-5.86099983065738,"PKD1","5310","polycystin 1, transient receptor potential channel interacting","Not Significant"
"ENSG00000011478",0.0697336119864773,2.20062659524024,1.39408420557176,0.16424737382265,0.277070022995824,-5.4603025087356,"QPCTL","54814","glutaminyl-peptide cyclotransferase like","Not Significant"
"ENSG00000242629",-0.0691747447496449,1.95131892905708,-1.39398283693691,0.164277956951474,0.277099328271586,-5.41140737740501,NA,NA,NA,"Not Significant"
