"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa05226","Gastric cancer",128,0.34562337550209,1.62284317537512,0.00120402329908512,0.00385287455707237,0.00036505758354071,4803,"tags=41%, list=28%, signal=30%","1871/595/578/7976/7481/8503/7474/23401/1499/898/6469/4609/3845/1495/6464/8326/10912/5604/8313/1017/999/4041/3728/207/9965/5595/10023/1869/2475/7157/6199/7483/4616/4089/6256/1452/1496/2535/1045/1857/8321/4233/1026/7046/6198/3082/5605/369/1950/25759/7855/2885/1647",0.45505986738723
"hsa04971","Gastric acid secretion",58,0.395632201970851,1.62237582350974,0.00527678493737998,0.0124659617312601,0.00118114249470471,4397,"tags=47%, list=25%, signal=35%","3784/1131/71/2778/6750/5578/483/817/476/60/481/2773/3274/23236/3710/808/801/5331/6522/6548/107/115/5566/760/108/91860/2776",0.407017918923954
"hsa04120","Ubiquitin mediated proteolysis",139,0.338934912436801,1.6082675630875,0.0010599381262153,0.00348689925633444,0.000330381640437986,4454,"tags=42%, list=26%, signal=31%","55236/7317/4281/9021/11065/991/9246/51465/7332/8651/51588/7328/3093/330/23759/9817/1642/6502/27338/23291/11060/672/27339/140739/57154/63893/996/54926/65264/5371/51343/378884/8454/331/10477/7318/118424/26232/7321/10055/7326/22954/7319/23624/4193/7322/9320/55585/83737/8697/89910/246184/55284/9354/7323/7314/23295/10277",0.45505986738723
"hsa00785","Lipoic acid metabolism",18,0.516980162475524,1.60588649857823,0.022578889888327,0.042501439789792,0.00402698626099365,3898,"tags=56%, list=23%, signal=43%","1743/1738/387787/2731/1737/5160/55526/593/1629/4967",0.352487857583619
"hsa04950","Maturity onset diabetes of the young",17,0.5505189483066,1.6029069969404,0.0113353458014758,0.0240363959163823,0.00227743428452802,4104,"tags=65%, list=24%, signal=49%","168620/222546/4760/50674/3170/3174/3171/4821/3280/3172/5080",0.380730400722792
"hsa04964","Proximal tubule bicarbonate reclamation",18,0.515236595399892,1.60047048645754,0.0235535017632068,0.0441001735140894,0.00417846533498679,2283,"tags=33%, list=13%, signal=29%","483/476/762/481/8671/6550",0.352487857583619
"hsa00260","Glycine, serine and threonine metabolism",33,0.439167966079382,1.58648566300603,0.0183266543801827,0.0356407864189187,0.00337694341532559,1972,"tags=30%, list=11%, signal=27%","51268/29968/669/6472/1738/2731/5223/6470/211/113675",0.352487857583619
"hsa05224","Breast cancer",126,0.336354560593453,1.58610179333405,0.00313759835799856,0.00800314943489487,0.000758293671423842,4803,"tags=38%, list=28%, signal=28%","1871/595/578/7976/7481/8503/7474/23401/1499/4609/3845/6667/6464/8326/8648/10912/5604/8313/4041/672/3725/207/9965/5595/54567/10023/1869/2475/7157/6199/7483/4616/3280/1452/2535/2353/1857/8321/1026/28514/6198/5605/369/1950/25759/7855/2885/1647",0.431707695803346
"hsa04150","mTOR signaling pathway",142,0.331880335843729,1.57962852062953,0.000680134225716008,0.00241825502476803,0.00022912823209012,4408,"tags=39%, list=25%, signal=29%","7976/8140/7481/5578/8503/7474/64223/3845/10670/1978/8326/5604/387/6249/6502/7132/84335/526/4041/523/55615/54541/207/23175/9663/5170/6195/64798/2887/5595/6396/528/6520/2475/6199/6196/7483/6794/28956/5562/2535/6009/83667/64900/1857/8321/55004/9470/51719/6446/10542/51256/6198/1147/5605",0.477270815362862
"hsa03013","Nucleocytoplasmic transport",100,0.349570382210666,1.57873875864166,0.00303145378805936,0.007878863290826,0.000746517632845558,6464,"tags=55%, list=37%, signal=35%","3837/3838/10762/5976/10073/5905/55161/23636/23633/2733/11260/3839/10189/4928/22794/6396/30000/55308/10527/57187/1434/55706/9775/10921/5903/5411/22985/23165/79711/80145/3840/4116/5901/57510/84305/8563/55916/9688/79023/8480/79228/3843/6613/55705/10284/9670/7329/26019/7175/57122/51808/9972/9818/23214/81929",0.431707695803346
