"sample","group","reason_median_logCPM","reason_low_within_group_correlation","sample_weight","avg_within_group_cor"
"MSCCR_reGRID_1318_Biopsy_2051","CD",FALSE,FALSE,1.05906477635202,0.931890249206878
"MSCCR_reGRID_1319_Biopsy_2055","CD",FALSE,FALSE,0.553880087049508,0.903898748139957
"MSCCR_reGRID_132_Biopsy_265","CD",FALSE,FALSE,1.25135774531819,0.93075759608921
"MSCCR_reGRID_1323_Biopsy_2057","CD",FALSE,FALSE,0.854269691717699,0.929805391451114
"MSCCR_reGRID_1326_Biopsy_2059","CD",FALSE,FALSE,1.06530387399722,0.933243390854733
"MSCCR_reGRID_133_Biopsy_269","CD",FALSE,FALSE,1.03947964325539,0.935922720564192
"MSCCR_reGRID_1330_Biopsy_2066","Control",FALSE,FALSE,0.916278434289706,0.932037452332593
"MSCCR_reGRID_1331_Biopsy_2068","Control",FALSE,FALSE,0.740173987897507,0.932062331662026
"MSCCR_reGRID_1332_Biopsy_2071","Control",FALSE,FALSE,1.57441903576392,0.940613931227884
"MSCCR_reGRID_1335_Biopsy_2074","Control",FALSE,FALSE,0.784662311713991,0.899852810311401
"MSCCR_reGRID_1337_Biopsy_2076","Control",FALSE,FALSE,1.73690010028029,0.942432670709274
"MSCCR_reGRID_1339_Biopsy_2077","CD",FALSE,FALSE,0.430990130672979,0.902352112435438
"MSCCR_reGRID_134_Biopsy_270","CD",FALSE,FALSE,2.18623494719443,0.941116204540159
"MSCCR_reGRID_1340_Biopsy_2079","Control",FALSE,FALSE,0.945578783226563,0.929173643439772
"MSCCR_reGRID_1343_Biopsy_2083","CD",FALSE,FALSE,0.447864535185798,0.911223707600043
"MSCCR_reGRID_1344_Biopsy_2084","Control",FALSE,FALSE,0.587681235047885,0.90806042348003
"MSCCR_reGRID_1345_Biopsy_2087","CD",FALSE,FALSE,0.374423938769733,0.898564602186516
"MSCCR_reGRID_1346_Biopsy_2088","Control",FALSE,FALSE,1.12673509670649,0.930091413440789
"MSCCR_reGRID_1351_Biopsy_2094","Control",FALSE,FALSE,1.79267597695945,0.945842043543839
"MSCCR_reGRID_1353_Biopsy_2097","Control",FALSE,FALSE,1.53055177853013,0.942430139327037
"MSCCR_reGRID_1355_Biopsy_2101","Control",FALSE,FALSE,2.38853367063152,0.946351711908285
"MSCCR_reGRID_1356_Biopsy_2104","Control",FALSE,FALSE,0.472889799575855,0.906506177229737
"MSCCR_reGRID_1359_Biopsy_2107","Control",FALSE,FALSE,0.794562787396852,0.926636129607822
"MSCCR_reGRID_1360_Biopsy_2109","Control",FALSE,FALSE,0.640037753925816,0.912999109065001
"MSCCR_reGRID_1361_Biopsy_2111","Control",FALSE,FALSE,1.83327297243688,0.939710482911977
"MSCCR_reGRID_1362_Biopsy_2113","CD",FALSE,FALSE,1.30708093105516,0.934874802145138
"MSCCR_reGRID_1363_Biopsy_2117","Control",FALSE,FALSE,0.731342031007209,0.932969477320014
"MSCCR_reGRID_1366_Biopsy_2124","CD",FALSE,FALSE,0.641882408140191,0.917747338155357
"MSCCR_reGRID_1370_Biopsy_2130","Control",FALSE,FALSE,1.61677310461478,0.940923889598858
"MSCCR_reGRID_1372_Biopsy_2132","Control",FALSE,FALSE,0.744222710363464,0.932422762207736
"MSCCR_reGRID_1373_Biopsy_2134","Control",FALSE,FALSE,1.07679666454207,0.928353084830687
"MSCCR_reGRID_1375_Biopsy_2138","Control",FALSE,FALSE,0.954494010997027,0.930680101878691
"MSCCR_reGRID_138_Biopsy_278","CD",FALSE,FALSE,2.20380317529211,0.940322967018827
"MSCCR_reGRID_1385_Biopsy_2149","Control",FALSE,FALSE,1.04141924709149,0.935890804815619
"MSCCR_reGRID_1388_Biopsy_2154","Control",FALSE,FALSE,2.36137271849281,0.948793764589223
"MSCCR_reGRID_1389_Biopsy_2156","Control",FALSE,FALSE,0.413992000821423,0.928158197431304
"MSCCR_reGRID_139_Biopsy_279","CD",FALSE,FALSE,1.6776921694724,0.938756973663138
"MSCCR_reGRID_1392_Biopsy_2163","Control",FALSE,FALSE,1.78629518305195,0.944000592619099
"MSCCR_reGRID_1393_Biopsy_2165","Control",FALSE,FALSE,1.4890509847097,0.945300336697288
"MSCCR_reGRID_1398_Biopsy_2169","Control",FALSE,FALSE,0.65014193685334,0.921466522428244
"MSCCR_reGRID_1400_Biopsy_2174","Control",FALSE,FALSE,1.77814758654623,0.943299181300943
"MSCCR_reGRID_1409_Biopsy_2189","CD",FALSE,TRUE,0.131759753502615,0.761001459365729
"MSCCR_reGRID_141_Biopsy_282","CD",FALSE,FALSE,0.70232296338571,0.909548335650972
"MSCCR_reGRID_1415_Biopsy_2190","CD",FALSE,FALSE,2.02977979089024,0.923408908949874
"MSCCR_reGRID_1418_Biopsy_2195","Control",FALSE,FALSE,0.679898769244169,0.920576400125302
"MSCCR_reGRID_1427_Biopsy_2209","CD",FALSE,FALSE,1.53570522165693,0.934201257641352
"MSCCR_reGRID_1433_Biopsy_2214","CD",FALSE,FALSE,0.840646932108233,0.92060089487742
"MSCCR_reGRID_1437_Biopsy_2218","CD",FALSE,FALSE,0.44176158374926,0.884619144891592
"MSCCR_reGRID_1441_Biopsy_2224","CD",FALSE,FALSE,0.442136423234178,0.88578987848966
"MSCCR_reGRID_1445_Biopsy_2229","CD",FALSE,FALSE,0.655150060372164,0.8902155342288
"MSCCR_reGRID_1446_Biopsy_2231","CD",FALSE,FALSE,0.903614524187959,0.921751313462811
"MSCCR_reGRID_1451_Biopsy_2238","CD",FALSE,FALSE,0.466579716653468,0.910440952696108
"MSCCR_reGRID_1455_Biopsy_2242","CD",FALSE,FALSE,1.6701336667984,0.93791412604566
"MSCCR_reGRID_1464_Biopsy_2247","CD",FALSE,FALSE,0.883314009773885,0.928976413086463
"MSCCR_reGRID_1466_Biopsy_2250","CD",FALSE,FALSE,0.518702740295448,0.920996035572353
"MSCCR_reGRID_1467_Biopsy_2251","CD",FALSE,FALSE,1.96717332992979,0.941814126023943
"MSCCR_reGRID_147_Biopsy_293","CD",FALSE,FALSE,1.04400386009568,0.923351351379054
"MSCCR_reGRID_1472_Biopsy_2258","CD",FALSE,FALSE,0.743229838892407,0.916874840233696
"MSCCR_reGRID_1477_Biopsy_2262","CD",FALSE,FALSE,0.760193737044178,0.922293953188192
"MSCCR_reGRID_1482_Biopsy_2268","CD",FALSE,FALSE,0.634137692226391,0.922806428059211
"MSCCR_reGRID_1485_Biopsy_2270","CD",FALSE,FALSE,0.792563657542692,0.926736701214605
"MSCCR_reGRID_1486_Biopsy_2273","CD",FALSE,FALSE,0.555968312252862,0.902077624987429
"MSCCR_reGRID_1488_Biopsy_2274","CD",FALSE,FALSE,0.570099930829209,0.903539104136809
"MSCCR_reGRID_1490_Biopsy_2278","CD",FALSE,FALSE,0.540977311579464,0.906834539191913
"MSCCR_reGRID_1491_Biopsy_2279","CD",FALSE,FALSE,0.814754043695691,0.923894710999011
"MSCCR_reGRID_1494_Biopsy_2285","CD",FALSE,FALSE,0.772991885839332,0.920279237876319
"MSCCR_reGRID_1499_Biopsy_2294","CD",FALSE,FALSE,1.02155504564214,0.925834309461711
"MSCCR_reGRID_15_Biopsy_32","CD",FALSE,FALSE,2.51366370275682,0.942504839721762
"MSCCR_reGRID_1501_Biopsy_2296","CD",FALSE,TRUE,0.281562992889142,0.865956002535399
"MSCCR_reGRID_1505_Biopsy_2300","CD",FALSE,FALSE,0.464461418763169,0.908574220023374
"MSCCR_reGRID_1507_Biopsy_2304","CD",FALSE,FALSE,0.822976068883566,0.931364772790438
"MSCCR_reGRID_151_Biopsy_296","CD",FALSE,FALSE,1.82144325813102,0.937526483614144
"MSCCR_reGRID_1514_Biopsy_2316","CD",FALSE,FALSE,0.624573264915076,0.921959844529694
"MSCCR_reGRID_1518_Biopsy_2319","CD",FALSE,FALSE,0.572236593973539,0.899637363348872
"MSCCR_reGRID_1522_Biopsy_2325","CD",FALSE,FALSE,0.641542416126158,0.912950972581191
"MSCCR_reGRID_1524_Biopsy_2329","CD",FALSE,FALSE,0.634679619740439,0.917672080223279
"MSCCR_reGRID_1529_Biopsy_2334","CD",FALSE,FALSE,0.403268739362594,0.890876027272348
"MSCCR_reGRID_153_Biopsy_299","CD",FALSE,FALSE,1.44256988033996,0.934102111827708
"MSCCR_reGRID_1538_Biopsy_2340","CD",FALSE,FALSE,0.92889673862188,0.933748985270897
"MSCCR_reGRID_1542_Biopsy_2348","CD",FALSE,FALSE,0.486777438416799,0.892987916466982
"MSCCR_reGRID_1545_Biopsy_2354","CD",FALSE,FALSE,0.471295370528122,0.900715297794778
"MSCCR_reGRID_1552_Biopsy_2365","CD",FALSE,FALSE,0.695010691258429,0.918691245541653
"MSCCR_reGRID_1555_Biopsy_2368","CD",FALSE,FALSE,0.834909327690965,0.914690558127604
"MSCCR_reGRID_1564_Biopsy_2383","CD",FALSE,FALSE,0.948470334151355,0.933961587563742
"MSCCR_reGRID_1569_Biopsy_2387","CD",FALSE,FALSE,0.512208417806166,0.908544665836382
"MSCCR_reGRID_1572_Biopsy_2389","CD",FALSE,FALSE,0.843454549676681,0.921225301076635
"MSCCR_reGRID_1573_Biopsy_2392","CD",FALSE,FALSE,0.499553190382937,0.899188485087139
"MSCCR_reGRID_1581_Biopsy_2403","CD",FALSE,FALSE,0.823340830363738,0.934352213884659
"MSCCR_reGRID_1587_Biopsy_2410","Control",FALSE,FALSE,1.31048920087461,0.938628860156094
"MSCCR_reGRID_16_Biopsy_34","CD",FALSE,FALSE,1.23315239830988,0.937131984809599
"MSCCR_reGRID_1602_Biopsy_2420","CD",FALSE,FALSE,0.744709303540008,0.924154148903624
"MSCCR_reGRID_1608_Biopsy_2426","CD",FALSE,FALSE,0.894963032472081,0.922252281346637
"MSCCR_reGRID_1619_Biopsy_2436","CD",FALSE,FALSE,0.767656201355348,0.925624365736965
"MSCCR_reGRID_1625_Biopsy_2449","CD",FALSE,FALSE,1.00473911807913,0.936621780041108
"MSCCR_reGRID_1627_Biopsy_2453","CD",FALSE,FALSE,0.816604039964919,0.917145462386429
"MSCCR_reGRID_163_Biopsy_317","Control",FALSE,FALSE,0.814060815406274,0.933192946257879
"MSCCR_reGRID_1634_Biopsy_2456","CD",FALSE,FALSE,0.388431721709585,0.891755423537811
"MSCCR_reGRID_1638_Biopsy_2462","CD",FALSE,FALSE,0.522142494905051,0.898568036539049
"MSCCR_reGRID_1641_Biopsy_2468","CD",FALSE,FALSE,0.543166008609974,0.910376475879256
"MSCCR_reGRID_1643_Biopsy_2470","CD",FALSE,FALSE,0.728069417831589,0.91041742007483
"MSCCR_reGRID_165_Biopsy_320","CD",FALSE,FALSE,0.433723080553689,0.909494186119201
"MSCCR_reGRID_1655_Biopsy_2478","CD",FALSE,FALSE,1.5745937307598,0.942546660986531
