"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME","significance"
"ENSG00000197093",-0.192476385079218,0.961358237602941,-2.05929280214723,0.0400118883482416,0.0761825796444959,-4.57901637311157,"GAL3ST4","79690","galactose-3-O-sulfotransferase 4","Not Significant"
"ENSG00000198918",0.214486340919073,4.58812737563868,2.05917857019095,0.0400231221158906,0.0761973307460718,-5.00857293538014,"RPL39","6170","ribosomal protein L39","Not Significant"
"ENSG00000176824",-0.192740444163722,1.09634245057425,-2.0586673283759,0.0400720664092734,0.076283867558669,-4.56722773341025,NA,NA,NA,"Not Significant"
"ENSG00000160233",-0.159551289661879,0.99579968600615,-2.0585645843069,0.0400819471300186,0.0762960317430487,-4.57768243108775,"LRRC3","81543","leucine rich repeat containing 3","Not Significant"
"ENSG00000114745",0.0551402532402259,5.87626697923966,2.05804967470807,0.0401315634653924,0.0763838240093718,-5.09256962243386,"GORASP1","64689","golgi reassembly stacking protein 1","Not Significant"
"ENSG00000112218",0.133746936855339,1.37904952326811,2.05769794615253,0.0401654858211435,0.0764417326808527,-4.59402377428403,"GPR63","81491","G protein-coupled receptor 63","Not Significant"
"ENSG00000260274",-0.102167403795423,0.403228917831134,-2.05738073605413,0.04019609997472,0.0764933357464066,-4.50207527342127,NA,NA,NA,"Not Significant"
"ENSG00000010310",0.12342637049476,1.55037818647382,2.05703469152421,0.0402295195979552,0.0765502681815175,-4.60530171975046,"GIPR","2696","gastric inhibitory polypeptide receptor","Not Significant"
"ENSG00000033867",0.114833969394449,7.58169313472907,2.05696027668145,0.0402367227744889,0.0765573093896778,-5.04572397755936,"SLC4A7","9497","solute carrier family 4 member 7","Not Significant"
"ENSG00000249673",-0.070021473986646,3.23678938446179,-2.0564269156972,0.0402882734246835,0.0766487207494675,-4.85591329398251,NA,NA,NA,"Not Significant"
"ENSG00000169946",-0.167873607949365,0.772320896891717,-2.05637416616566,0.0402933761748419,0.0766513120993271,-4.53784650830912,"ZFPM2","23414","zinc finger protein, FOG family member 2","Not Significant"
"ENSG00000259505",-0.17699212360355,-1.33045622489996,-2.05634032910242,0.0402966497081473,0.0766513120993271,-4.23658307040825,NA,NA,NA,"Not Significant"
"ENSG00000171819",-0.14208141505317,0.691789355430251,-2.05624883330665,0.040305502511685,0.0766614796706455,-4.52510659049466,"ANGPTL7","10218","angiopoietin like 7","Not Significant"
"ENSG00000149922",-0.12001217496377,-0.291732236592794,-2.05619422748457,0.0403107867626171,0.0766648586393805,-4.41839277938688,"TBX6","6911","T-box transcription factor 6","Not Significant"
"ENSG00000178464",-0.175250948649375,-0.947695580289802,-2.05593321564248,0.0403360532381771,0.0767062368027147,-4.30655621224486,"RPL10P16","284393","ribosomal protein L10 pseudogene 16","Not Significant"
"ENSG00000047249",0.0474948968690434,5.28619883703911,2.0558755516933,0.0403416370419271,0.0767101808933669,-5.07934966232431,"ATP6V1H","51606","ATPase H+ transporting V1 subunit H","Not Significant"
"ENSG00000181513",-0.146359187098554,4.50617512795115,-2.05583823814035,0.0403453490446113,0.0767105653518072,-5.0474716728827,"ACBD4","79777","acyl-CoA binding domain containing 4","Not Significant"
"ENSG00000205482",-0.194629472334001,-1.87766600720988,-2.05493920462483,0.0404323989010296,0.0768693902558197,-4.1578221555715,"SPDYE18","100505767","speedy/RINGO cell cycle regulator family member E18","Not Significant"
"ENSG00000134198",-0.144582527849376,2.12898737839725,-2.05487516974763,0.040438612260659,0.0768745159231942,-4.70300024801596,"TSPAN2","10100","tetraspanin 2","Not Significant"
"ENSG00000122223",0.120701063691585,2.78301346589636,2.05469241526553,0.0404563495530526,0.0769015459933481,-4.77565870057804,"CD244","51744","CD244 molecule","Not Significant"
"ENSG00000269560",-0.15382915436154,-0.869208330229147,-2.05436708277178,0.0404879411730769,0.0769549041028583,-4.32082360513929,NA,NA,NA,"Not Significant"
"ENSG00000065150",0.062401320816778,6.66578682859806,2.0537988339002,0.0405431716737692,0.0770531791392955,-5.09310500453238,"IPO5","3843","importin 5","Not Significant"
"ENSG00000205611",0.31698996987528,-1.23292146982401,2.0533812293262,0.0405838912874631,0.0771238612276144,-4.2467721937119,"LOC107985433","107985433","putative uncharacterized protein LOC401522","Not Significant"
"ENSG00000123636",0.051014949136909,7.22375833494919,2.05330706914792,0.0405910200666243,0.0771307020149661,-5.07345746876086,"BAZ2B","29994","bromodomain adjacent to zinc finger domain 2B","Not Significant"
"ENSG00000163738",-0.059409000081001,3.67823529666139,-2.05298203848205,0.0406226716929859,0.0771841356621664,-4.91874793467547,"MTHFD2L","441024","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like","Not Significant"
"ENSG00000176890",0.0816005249663907,3.18099281443208,2.05269490247532,0.0406506505789313,0.077230582323811,-4.83899416018989,"TYMS","7298","thymidylate synthetase","Not Significant"
"ENSG00000117133",0.0581302847548706,4.68093395231018,2.05261978364143,0.0406579729542271,0.0772377798250836,-5.03942827255471,"RPF1","80135","ribosome production factor 1 homolog","Not Significant"
"ENSG00000158169",-0.0559104695581807,4.28596500326093,-2.05258126966671,0.0406617276244278,0.0772381991099855,-5.00832228873399,"FANCC","2176","FA complementation group C","Not Significant"
"ENSG00000107669",0.0599218118964311,6.00299552170557,2.05239402751772,0.040679985784825,0.0772661657524233,-5.10446130622563,"ATE1","11101","arginyltransferase 1","Not Significant"
"ENSG00000151468",-0.20926351707434,1.4936006298005,-2.0522540177927,0.0406937415422845,0.077285576568315,-4.64765460967141,"CCDC3","83643","coiled-coil domain containing 3","Not Significant"
"ENSG00000179862",0.29254476607441,-2.07197167096061,2.05207749916654,0.0407108666191217,0.0773113824682878,-4.11787468774956,"CITED4","163732","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4","Not Significant"
"ENSG00000259065",-0.192586888640487,-0.0043000360846726,-2.05199600782446,0.0407188202246411,0.0773197684474159,-4.45861284511399,"MIDEAS-AS1","100506476","MIDEAS antisense RNA 1","Not Significant"
"ENSG00000139155",-0.169775406505451,0.241638886206318,-2.05193468963008,0.0407248057895028,0.0773244162397163,-4.49725382109114,"SLCO1C1","53919","solute carrier organic anion transporter family member 1C1","Not Significant"
"ENSG00000160049",0.0500458829441666,5.68359794801626,2.05182285860592,0.0407357240818374,0.0773317107211533,-5.10163508664216,"DFFA","1676","DNA fragmentation factor subunit alpha","Not Significant"
"ENSG00000186364",-0.0961671305279654,0.740595187670387,-2.05182848865319,0.0407351743492812,0.0773317107211533,-4.54081766612092,"NUDT17","200035","nudix hydrolase 17","Not Significant"
"ENSG00000085871",0.0996783247068249,6.1829878535959,2.05113676594833,0.0408027632036161,0.077438797549343,-5.10622375517414,"MGST2","4258","microsomal glutathione S-transferase 2","Not Significant"
"ENSG00000188394",-0.15444041917368,-1.05737234593153,-2.05117117709396,0.0407993986071415,0.077438797549343,-4.28976495153874,"GPR21","2844","G protein-coupled receptor 21","Not Significant"
"ENSG00000211859",-0.260138508333841,-2.07247185309415,-2.05116473315818,0.0408000286537589,0.077438797549343,-4.11816052385698,"TRAJ30","28725","T cell receptor alpha joining 30","Not Significant"
"ENSG00000230091",-0.20717274782592,-1.21463253167028,-2.05041722713457,0.0408731711436883,0.0775656879844101,-4.27298221151182,NA,NA,NA,"Not Significant"
"ENSG00000142694",-0.107984883293332,2.01256327389933,-2.05011649424692,0.0409026288928253,0.0776148512833469,-4.69856259849576,"EVA1B","55194","eva-1 homolog B","Not Significant"
"ENSG00000175548",-0.064739591453645,3.07196998586103,-2.04985907473314,0.0409278582922773,0.0776559832308371,-4.83967535196737,"ALG10B","144245","ALG10 alpha-1,2-glucosyltransferase B","Not Significant"
"ENSG00000250155",0.239429960110338,-0.0924072616613254,2.04981504908168,0.0409322059596933,0.077657490751307,-4.42874432328629,"SLC1A3-AS1","107986412","SLC1A3 antisense RNA 1","Not Significant"
"ENSG00000137842",0.069194411568728,5.22754220119007,2.0497724711127,0.0409363491898433,0.077658610180819,-5.08789152070082,"TMEM62","80021","transmembrane protein 62","Not Significant"
"ENSG00000124422",0.128566308984592,7.06634955270767,2.04966868599393,0.0409466168770954,0.0776713468552159,-5.08205632194361,"USP22","23326","ubiquitin specific peptidase 22","Not Significant"
"ENSG00000243565",-0.229877344447386,-1.72744256851652,-2.04928005326234,0.0409846558865787,0.0777367559712804,-4.17277768003182,NA,NA,NA,"Not Significant"
"ENSG00000116819",-0.162719251041863,-0.787330124424884,-2.04891343937185,0.0410206525440819,0.077798280284923,-4.33580788835399,"TFAP2E","339488","transcription factor AP-2 epsilon","Not Significant"
"ENSG00000214650",-0.148182999964056,-0.728944261607971,-2.04884530619098,0.0410273452856683,0.077804222001177,-4.35237118478126,"LOC105370047","105370047","uncharacterized LOC105370047","Not Significant"
"ENSG00000127399",0.113724682371262,2.23362024041509,2.04879505806312,0.0410322817680703,0.0778068324069881,-4.71887273005283,"LRRC61","65999","leucine rich repeat containing 61","Not Significant"
"ENSG00000166037",0.0481447552323866,6.14836701622768,2.0486151387675,0.0410499615606058,0.077830299728935,-5.11175767902181,"CEP57","9702","centrosomal protein 57","Not Significant"
"ENSG00000172955",-0.128993729079056,5.13651600518005,-2.04856134439462,0.0410553406650298,0.077830299728935,-5.09940189234566,"ADH6","130","alcohol dehydrogenase 6 (class V)","Not Significant"
"ENSG00000250869",-0.148029949046414,-0.737573652987932,-2.04857397734417,0.0410540072030469,0.077830299728935,-4.34575486217282,NA,NA,NA,"Not Significant"
"ENSG00000240024",0.0860183763981246,1.750200709061,2.04828382343078,0.0410825352436029,0.077875098897154,-4.65462698079925,NA,NA,NA,"Not Significant"
"ENSG00000223552",0.172539013984668,-1.19588137000473,2.0479272131318,0.0411176203774354,0.0779348461511775,-4.24261272501998,"CCR5AS","102724297","CCR5 antisense RNA","Not Significant"
"ENSG00000225556",0.15038141761972,-0.882818919802204,2.04730953413595,0.0411784510284899,0.0780433771833745,-4.31224962546268,"C2CD4D","100191040","C2 calcium dependent domain containing 4D","Not Significant"
"ENSG00000151065",-0.0757676962128389,2.97278921217114,-2.04686178642427,0.0412225941965566,0.0781202652180648,-4.84065018140365,"DCP1B","196513","decapping mRNA 1B","Not Significant"
"ENSG00000147883",-0.156270207751186,7.39822527540539,-2.04676682578978,0.0412320606077957,0.0781314302621799,-5.06834990948271,"CDKN2B","1030","cyclin dependent kinase inhibitor 2B","Not Significant"
"ENSG00000154153",-0.187304006640011,6.0022533184599,-2.04664315278483,0.0412443652757146,0.0781479711717397,-5.11548478887137,"RETREG1","54463","reticulophagy regulator 1","Not Significant"
"ENSG00000221944",-0.0709049452517494,2.34501360171715,-2.04643320490984,0.0412648854408114,0.0781800742193459,-4.73893965154105,"TIGD1","200765","tigger transposable element derived 1","Not Significant"
"ENSG00000189431",0.227492259736525,-0.368039822579811,2.04638399256221,0.0412697508855577,0.0781825149826427,-4.40098530364792,"RASSF10","644943","Ras association domain family member 10","Not Significant"
"ENSG00000171792",0.0572481032531078,4.04107792133526,2.04590153831017,0.0413174000664302,0.0782659989471225,-4.97829117677576,"RHNO1","83695","RAD9-HUS1-RAD1 interacting nuclear orphan 1","Not Significant"
"ENSG00000217195",-0.214829241803532,-1.98840300939495,-2.04574812952197,0.0413325633570693,0.0782879369730573,-4.13603619323775,NA,NA,NA,"Not Significant"
"ENSG00000141756",0.146316521941576,3.65975780360631,2.04543678766827,0.0413633990132185,0.078339553625035,-4.92420008631618,"FKBP10","60681","FKBP prolyl isomerase 10","Not Significant"
"ENSG00000177335",-0.215684064356952,-1.27732988098222,-2.04527923863306,0.0413789389650945,0.0783572712226387,-4.28174572996605,"LY6S-AS1","286122","LY6S antisense RNA 1","Not Significant"
"ENSG00000269836",-0.209826346314205,-1.55134695846778,-2.04526928151548,0.0413799242519993,0.0783572712226387,-4.21020774878919,NA,NA,NA,"Not Significant"
"ENSG00000167716",-0.0713610751596585,5.46776908523137,-2.04522493435915,0.0413843127793504,0.0783587923508171,-5.11161070768271,"WDR81","124997","WD repeat domain 81","Not Significant"
"ENSG00000120555",-0.122652567325833,-0.457839273151708,-2.04514025349397,0.0413926937677781,0.0783642915449088,-4.40896575536597,NA,NA,NA,"Not Significant"
"ENSG00000164251",0.118768831419295,7.04860622204473,2.04508723306078,0.0413979735622949,0.0783642915449088,-5.09592872266459,"F2RL1","2150","F2R like trypsin receptor 1","Not Significant"
"ENSG00000166510",0.106160552096274,6.76157287692234,2.04510593824339,0.0413960904085862,0.0783642915449088,-5.10631945423566,"CCDC68","80323","coiled-coil domain containing 68","Not Significant"
"ENSG00000123353",0.0839400148752807,3.91880855759983,2.04479769543835,0.0414266119533763,0.078411711340867,-4.9590629190361,"ORMDL2","29095","ORMDL sphingolipid biosynthesis regulator 2","Not Significant"
"ENSG00000196542",0.267816249799961,-1.16903610709304,2.04475750324013,0.0414305931076335,0.0784124560928679,-4.23071794375834,"SPTSSB","165679","serine palmitoyltransferase small subunit B","Not Significant"
"ENSG00000011243",-0.0443048511422903,4.70349510558665,-2.04422433490051,0.0414834357450758,0.078492076153093,-5.06512133659311,"AKAP8L","26993","A-kinase anchoring protein 8 like","Not Significant"
"ENSG00000121680",-0.0650842807179037,5.13129924703421,-2.04423789427279,0.0414820911582966,0.078492076153093,-5.09809633991252,"PEX16","9409","peroxisomal biogenesis factor 16","Not Significant"
"ENSG00000226801",-0.209311181015972,-1.84157368698634,-2.0442398463339,0.0414818975892891,0.078492076153093,-4.16622583374361,NA,NA,NA,"Not Significant"
"ENSG00000145414",-0.0737474513848886,2.41571128620265,-2.04409215338498,0.0414965451881773,0.0785100841094878,-4.75070803102451,"NAF1","92345","nuclear assembly factor 1 ribonucleoprotein","Not Significant"
"ENSG00000075856",0.0346792596728926,6.18074672619847,2.04388678099982,0.0415169205062395,0.0785418345524428,-5.12129010315876,"SART3","9733","spliceosome associated factor 3, U4/U6 recycling protein","Not Significant"
"ENSG00000250681",-0.444273629717236,-1.01497302402616,-2.04375182737117,0.0415306385945205,0.0785609864221777,-4.39603362957486,NA,NA,NA,"Not Significant"
"ENSG00000168264",-0.0533487612510974,7.12447682453138,-2.04325710461363,0.041579444672672,0.0786465030520051,-5.09454421949849,"IRF2BP2","359948","interferon regulatory factor 2 binding protein 2","Not Significant"
"ENSG00000131732",-0.0563537383288066,4.8386297024783,-2.04298909726043,0.0416060809089491,0.0786870930224092,-5.08094467999153,"ZCCHC9","84240","zinc finger CCHC-type containing 9","Not Significant"
"ENSG00000238179",-0.155942799404678,-1.26933824937603,-2.04296874136444,0.0416081045964487,0.0786870930224092,-4.27306823766241,NA,NA,NA,"Not Significant"
"ENSG00000226137",0.115393769379325,2.70021978454285,2.04207161540618,0.0416973757133939,0.0788490953099098,-4.7796993474662,"BAIAP2-DT","440465","BAIAP2 divergent transcript","Not Significant"
"ENSG00000129562",0.085259394943618,6.53515254364362,2.04197656948449,0.0417068430555084,0.0788601749131579,-5.12033166464019,"DAD1","1603","defender against cell death 1","Not Significant"
"ENSG00000127955",0.106086369961213,4.16683811615266,2.04175402724647,0.0417290172026068,0.0788952768148939,-4.9989303429909,"GNAI1","2770","G protein subunit alpha i1","Not Significant"
"ENSG00000198642",0.0477419739960796,6.27525818869946,2.04161558375773,0.041742816786599,0.0789145405836786,-5.12493538488963,"KLHL9","55958","kelch like family member 9","Not Significant"
"ENSG00000144136",0.101673642987441,6.44360665173566,2.04154607280262,0.04174974686738,0.078920815389505,-5.12314757359563,"SLC20A1","6574","solute carrier family 20 member 1","Not Significant"
"ENSG00000266708",-0.174053416075608,-1.37446859604729,-2.04101246283457,0.041802979087301,0.07901460788135,-4.26060533163676,NA,NA,NA,"Not Significant"
"ENSG00000235488",-0.160106454586318,-0.889921381656469,-2.04096091537845,0.0418081244442131,0.0790174998143136,-4.33846787788084,"JARID2-AS1","100506681","JARID2 antisense RNA 1","Not Significant"
"ENSG00000204219",-0.124550188395635,5.49855278955138,-2.04068435342599,0.0418358303541607,0.0790630270834877,-5.12465612684937,"TCEA3","6920","transcription elongation factor A3","Not Significant"
"ENSG00000106305",0.109798574753912,3.97342937924262,2.04023944199,0.041880196832357,0.0791387842380423,-4.99491416187269,"AIMP2","7965","aminoacyl tRNA synthetase complex interacting multifunctional protein 2","Not Significant"
"ENSG00000255508",0.100589943849449,0.521540531334281,2.04020981473483,0.0418831587335942,0.0791387842380423,-4.53118514661034,NA,NA,NA,"Not Significant"
"ENSG00000236274",-0.153495663697538,-0.81401108565996,-2.04016389214974,0.0418877500659525,0.0791406176903059,-4.34949974221239,NA,NA,NA,"Not Significant"
"ENSG00000137101",-0.323222195478235,1.99797589854147,-2.03996407426202,0.0419080955514743,0.0791722133609665,-4.71444363226166,"CD72","971","CD72 molecule","Not Significant"
"ENSG00000165695",-0.297322783777255,-2.21179866254812,-2.03991657963076,0.0419124836785472,0.0791736597474787,-4.11514628607624,"AK8","158067","adenylate kinase 8","Not Significant"
"ENSG00000226984",-0.153882613943646,-1.31785581940121,-2.03878157867157,0.0420261537022686,0.0793815240961699,-4.26599660879607,"RPL26P10","100270886","ribosomal protein L26 pseudogene 10","Not Significant"
"ENSG00000260482",0.0651165848325692,4.00542979652511,2.03840305018132,0.0420641213708826,0.0794463737194962,-4.9883791428853,NA,NA,NA,"Not Significant"
"ENSG00000213862",0.129704778325665,1.72439527487788,2.03817061413583,0.0420874499068432,0.0794835656410581,-4.68365639695483,"RPL7AP62","644029","ribosomal protein L7a pseudogene 62","Not Significant"
"ENSG00000259363",-0.218013473044519,-1.34419646583089,-2.03783313837665,0.0421213403430763,0.0795406959165609,-4.27075236865943,NA,NA,NA,"Not Significant"
"ENSG00000227112",-0.143239198566308,0.336614967685276,-2.03775662883813,0.0421290269052222,0.0795483379732644,-4.53046293415938,NA,NA,NA,"Not Significant"
"ENSG00000006025",-0.110997241738474,5.42160875299668,-2.03770797238947,0.0421339329468309,0.0795507289638853,-5.12837416910907,"OSBPL7","114881","oxysterol binding protein like 7","Not Significant"
"ENSG00000070614",0.0766943294799791,6.56945328805983,2.03755241246425,0.0421495494173636,0.0795733395582532,-5.12637755410351,"NDST1","3340","N-deacetylase and N-sulfotransferase 1","Not Significant"
"ENSG00000106683",0.17545365385429,3.4601107017665,2.03721112869822,0.042183965163556,0.0796314339795026,-4.92004152970581,"LIMK1","3984","LIM domain kinase 1","Not Significant"
"ENSG00000084463",0.153256487958644,4.59713984842432,2.03710824687647,0.0421943145328862,0.0796440917549669,-5.07721874399314,"WBP11","51729","WW domain binding protein 11","Not Significant"
"ENSG00000087448",0.0534567905788661,4.64906008622069,2.03666176003785,0.0422391538407097,0.0797218433801858,-5.06790679516484,"KLHL42","57542","kelch like family member 42","Not Significant"
"ENSG00000064393",0.0797160539981752,6.36101965749229,2.03657250670808,0.0422481421112104,0.0797319224576992,-5.13338426359274,"HIPK2","28996","homeodomain interacting protein kinase 2","Not Significant"
"ENSG00000211695",-0.1881608567867,-0.174924993397334,-2.03635390148057,0.0422701636417353,0.0797665944183877,-4.47473657207906,"TRGV9","6983","T cell receptor gamma variable 9","Not Significant"
"ENSG00000060709",-0.149177087449419,1.61017715243981,-2.03612354772216,0.042293379218476,0.0798035134420281,-4.69666706200921,"RIMBP2","23504","RIMS binding protein 2","Not Significant"
"ENSG00000184445",0.0817925477896759,5.8369190911275,2.03592832871333,0.0423130623050338,0.0798337611998289,-5.13531064551907,"KNTC1","9735","kinetochore associated 1","Not Significant"
"ENSG00000164011",-0.0532641908490179,2.7437065964606,-2.03575876216668,0.042330165273064,0.0798591361422605,-4.8157426926682,"ZNF691","51058","zinc finger protein 691","Not Significant"
"ENSG00000230730",-0.283594379560818,-2.07538513086182,-2.03554645472655,0.04235158748064,0.079892654581121,-4.1839522019877,NA,NA,NA,"Not Significant"
"ENSG00000201302",0.165945118434589,-0.640536322013073,2.03538627045273,0.0423677564541613,0.0799162583120867,-4.36090955962112,"SNORA65","26783","small nucleolar RNA, H/ACA box 65","Not Significant"
"ENSG00000225693",-0.200326668144424,-1.83210169759995,-2.03520666205916,0.0423858923242232,0.0799435677112721,-4.18325969623963,NA,NA,NA,"Not Significant"
"ENSG00000196155",-0.0969027367091928,3.69854595203408,-2.03483599038257,0.0424233415429811,0.0800072959499004,-4.96713986279613,"PLEKHG4","25894","pleckstrin homology and RhoGEF domain containing G4","Not Significant"
"ENSG00000139323",-0.0495750400694357,5.42407881020374,-2.03449890332367,0.042457422055321,0.0800646606075148,-5.13148035482928,"POC1B","282809","POC1 centriolar protein B","Not Significant"
"ENSG00000146054",0.179356735966925,-0.263041615614658,2.03398129195356,0.0425097993373135,0.080156515772265,-4.42571124942169,"TRIM7","81786","tripartite motif containing 7","Not Significant"
"ENSG00000105672",-0.122783365151848,0.099153931200877,-2.03333221397405,0.0425755572381636,0.0802735834193672,-4.5167310660104,"ETV2","2116","ETS variant transcription factor 2","Not Significant"
"ENSG00000106723",-0.0582377931852207,6.63201027149801,-2.03284841665288,0.0426246267170945,0.0803528477931767,-5.13217256913075,"SPIN1","10927","spindlin 1","Not Significant"
"ENSG00000131475",0.0765707882307369,5.69982230668972,2.03284522627287,0.0426249504627604,0.0803528477931767,-5.14032567114869,"VPS25","84313","vacuolar protein sorting 25 homolog","Not Significant"
"ENSG00000160255",0.176413203633593,5.97388380982341,2.0327110609745,0.0426387331721876,0.0803718975602701,-5.1428260868482,"ITGB2","3689","integrin subunit beta 2","Not Significant"
"ENSG00000240891",0.0711197252145634,3.53517406579006,2.03263604801987,0.0426461814999108,0.080379005076065,-4.94040138168998,"PLCXD2","257068","phosphatidylinositol specific phospholipase C X domain containing 2","Not Significant"
"ENSG00000125388",0.0964577671487563,1.19224259924838,2.03231461815744,0.0426788232599521,0.0804313379707397,-4.62319059226519,"GRK4","2868","G protein-coupled receptor kinase 4","Not Significant"
"ENSG00000164062",0.0590174399254746,6.82661846622415,2.03228813088759,0.0426815140330432,0.0804313379707397,-5.12978427901955,"APEH","327","acylaminoacyl-peptide hydrolase","Not Significant"
"ENSG00000237328",-0.142363836844563,-0.639456341588521,-2.03225394003138,0.0426849876062688,0.0804313379707397,-4.3966381981477,"RAI1-AS1","100861516","RAI1 antisense RNA 1","Not Significant"
"ENSG00000188906",-0.19804134350596,4.98205027309959,-2.0320743156488,0.0427034634697426,0.0804592153098874,-5.10860131463133,"LRRK2","120892","leucine rich repeat kinase 2","Not Significant"
"ENSG00000135678",-0.145963718593809,3.76654447615785,-2.03165379737909,0.0427460701434026,0.0805303163713694,-4.96806513307661,"CPM","1368","carboxypeptidase M","Not Significant"
"ENSG00000177683",0.0582076808676257,5.2222439852188,2.031628513354,0.0427485692963318,0.0805303163713694,-5.12528818295923,"THAP5","168451","THAP domain containing 5","Not Significant"
"ENSG00000237161",-0.197004470246177,-0.495684909129649,-2.03147728441736,0.0427639554814437,0.0805523580972536,-4.42901124838264,NA,NA,NA,"Not Significant"
"ENSG00000204792",0.597950624785214,0.08160428298202,2.03118756216057,0.0427940306089559,0.0806001189558604,-4.44754715075825,"LINC01291","102724515","long intergenic non-protein coding RNA 1291","Not Significant"
"ENSG00000224858",-0.166235627977996,-0.883685266954915,-2.03115572852251,0.0427966865154996,0.0806001189558604,-4.34875792325192,NA,NA,NA,"Not Significant"
"ENSG00000143507",0.114147346442712,2.84793546490219,2.03089740573415,0.0428229964677178,0.0806427202135482,-4.82534630668372,"DUSP10","11221","dual specificity phosphatase 10","Not Significant"
"ENSG00000100422",-0.0791291354982953,7.16214227452707,-2.03080718573809,0.0428321885276512,0.0806530811114281,-5.11663254657223,"CERK","64781","ceramide kinase","Not Significant"
"ENSG00000164024",0.062345440548321,5.28118935860891,2.03047332412329,0.0428662185570833,0.0807102061322891,-5.13340084831623,"METAP1","23173","methionyl aminopeptidase 1","Not Significant"
"ENSG00000121270",-0.19191842608624,-0.333662665362836,-2.0301927902408,0.0428948306931742,0.080754720813066,-4.47436333808163,"ABCC11","85320","ATP binding cassette subfamily C member 11","Not Significant"
"ENSG00000188613",0.0581529641852971,2.43302377116505,2.03016907123184,0.042897250578317,0.080754720813066,-4.77461896890135,"NANOS1","340719","nanos C2HC-type zinc finger 1","Not Significant"
"ENSG00000261251",-0.1253434819482,-0.457966765567471,-2.02982468984207,0.0429323984558554,0.0808139265051396,-4.43267391345383,"EFCAB6-DT","105373058","EFCAB6 divergent transcript","Not Significant"
"ENSG00000175105",-0.0623307906338653,5.14649034438145,-2.02967981749952,0.0429471915545262,0.0808348104216091,-5.12764255337542,"ZNF654","55279","zinc finger protein 654","Not Significant"
"ENSG00000105559",0.200890240312287,2.05888207774519,2.02959415222145,0.0429560413908059,0.0808362174168644,-4.74842875363736,"PLEKHA4","57664","pleckstrin homology domain containing A4","Not Significant"
"ENSG00000165175",0.0764239553184671,5.08236738107418,2.02956386395165,0.0429590348323975,0.0808362174168644,-5.12266870886912,"MID1IP1","58526","MID1 interacting protein 1","Not Significant"
"ENSG00000247774",-0.211421368827774,1.95205604233311,-2.02960109943788,0.0429553317799945,0.0808362174168644,-4.72115681119288,"PCED1B-AS1","100233209","PCED1B antisense RNA 1","Not Significant"
"ENSG00000204650",-0.0947393866617863,2.8414059971428,-2.02934776230647,0.0429811144393243,0.0808708020993347,-4.83692243138819,"LINC02210","147081","long intergenic non-protein coding RNA 2210","Not Significant"
"ENSG00000261468",-0.154417428748705,0.748124172768151,-2.02904222748167,0.0430123480614408,0.0809226030154817,-4.58908818160182,NA,NA,NA,"Not Significant"
"ENSG00000248885",-0.179669189861789,-1.38592407047412,-2.02866045168544,0.0430514025433233,0.0809891077626849,-4.27389354291546,"SEPTIN7P10","100418707","septin 7 pseudogene 10","Not Significant"
"ENSG00000119139",0.0874258379170971,6.87823988493726,2.02834422026765,0.043083774800741,0.0810430314179358,-5.13359846795053,"TJP2","9414","tight junction protein 2","Not Significant"
"ENSG00000146143",0.0600853968441637,4.18383161677179,2.02791596055571,0.0431276481677952,0.0811185781717152,-5.02790591261272,"PRIM2","5558","DNA primase subunit 2","Not Significant"
"ENSG00000225408",-0.181835988252348,-1.6328020409783,-2.02783064023232,0.0431363933915009,0.0811280452598436,-4.23296902206787,NA,NA,NA,"Not Significant"
"ENSG00000070785",0.076398138414234,3.83483741546124,2.02673101048094,0.043249238645198,0.0813332782506838,-4.97856234840217,"EIF2B3","8891","eukaryotic translation initiation factor 2B subunit gamma","Not Significant"
"ENSG00000220693",-0.177173596364008,-1.63036959600191,-2.02654367220136,0.0432684884376757,0.0813624781290407,-4.2318529084176,NA,NA,NA,"Not Significant"
"ENSG00000160796",0.10429461943321,6.49695674829543,2.02625854821718,0.0432978000585971,0.0814105917137559,-5.15208442811094,"NBEAL2","23218","neurobeachin like 2","Not Significant"
"ENSG00000164483",-0.16468167744705,1.32119261589974,-2.02565133236787,0.043360279805249,0.0815210559504106,-4.65220390047291,"SAMD3","154075","sterile alpha motif domain containing 3","Not Significant"
"ENSG00000213846",0.146339967952361,1.57256502704558,2.02531759879932,0.04339465199942,0.0815756426090338,-4.69081753720004,NA,NA,NA,"Not Significant"
"ENSG00000260063",-0.115858098038763,-0.469634773052587,-2.02529695656327,0.043396778761678,0.0815756426090338,-4.44415482215966,NA,NA,NA,"Not Significant"
"ENSG00000181039",-0.158024746400295,-0.266222643002256,-2.02523648189995,0.0434030099532918,0.0815803393136521,-4.4751094626843,NA,NA,NA,"Not Significant"
"ENSG00000130635",0.166766980481635,5.74161379986183,2.02508269233219,0.0434189770701112,0.0816033332912847,-5.15733842690646,"COL5A1","1289","collagen type V alpha 1 chain","Not Significant"
"ENSG00000139914",-0.138334844004785,-0.030363989627,-2.02502649448439,0.0434246525360294,0.0816069824443215,-4.52369458637323,"FITM1","161247","fat storage inducing transmembrane protein 1","Not Significant"
