"pathway","pval","padj","log2err","ES","NES","size"
"GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN",0.0425521580888845,0.207719470510197,0.321775918075361,0.277595098985386,1.3075681652824,124
"GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP",0.222033898305085,0.470576848625629,0.11776578836269,-0.257173942041459,-1.14675725091457,131
"GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_DN",0.717289719626168,0.829755559558037,0.0686325631836726,0.193487736215509,0.900447882018215,113
"GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_UP",0.14802065404475,0.389435292189165,0.149207542435322,-0.273653303391957,-1.20256938026661,122
"GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_DN",0.4375,0.654921514312096,0.077274697304471,-0.223949366556427,-1.00385842888314,141
"GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_UP",0.0547945205479452,0.239793842397938,0.252961123069611,-0.303981787715617,-1.34695286442577,128
"GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN",0.767946577629382,0.858548599681919,0.0494904866135495,-0.190308817202332,-0.851991460057978,134
"GSE11864_UNTREATED_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP",0.964705882352941,0.980639765837341,0.0393561959521291,-0.164746698368613,-0.741457815632248,146
"GSE11864_UNTREATED_VS_CSF1_IN_MAC_DN",0.962328767123288,0.979247062736171,0.0403295396423143,-0.166577552848649,-0.738110377087557,128
"GSE11864_UNTREATED_VS_CSF1_IN_MAC_UP",0.485645933014354,0.69003758046092,0.0905428948469474,0.208671703290139,0.986145581597781,125
"GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_DN",0.577830188679245,0.742384222574397,0.0802023444698144,0.20202146900093,0.943709250898416,118
"GSE11864_UNTREATED_VS_CSF1_PAM3CYS_IN_MAC_UP",0.98780487804878,0.994052665438963,0.0553642837725362,0.151012279436942,0.731756627450341,145
"GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_DN",0.338487972508591,0.576841402852005,0.0922597260527354,-0.27364260665546,-1.08304474481517,64
"GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_UP",0.677304964539007,0.806923973925178,0.0580983576873206,-0.237701409479117,-0.8810778941915,48
"GSE11924_TFH_VS_TH17_CD4_TCELL_DN",0.0173410959588317,0.117426752857716,0.352487857583619,0.288353725340461,1.35269989826838,122
"GSE11924_TFH_VS_TH17_CD4_TCELL_UP",0.00300263277682886,0.0437587707458869,0.431707695803346,-0.328556182833338,-1.5002178820272,156
"GSE11924_TFH_VS_TH1_CD4_TCELL_DN",0.0660377358490566,0.26146211050335,0.271288554688953,0.279392787449664,1.28751136902555,109
"GSE11924_TFH_VS_TH1_CD4_TCELL_UP",0.843697478991597,0.904333585285966,0.0454967810085007,-0.181246149389518,-0.82818401956171,161
"GSE11924_TFH_VS_TH2_CD4_TCELL_DN",0.962616822429907,0.979335214616909,0.054568064667094,0.158019732006323,0.735387863774977,113
"GSE11924_TFH_VS_TH2_CD4_TCELL_UP",0.110927152317881,0.341996077723232,0.170932335370056,-0.269032240359114,-1.22903494245623,157
"GSE11924_TH1_VS_TH17_CD4_TCELL_DN",0.489051094890511,0.693226362494946,0.0911073131586733,0.210413005877603,0.981211217575738,120
"GSE11924_TH1_VS_TH17_CD4_TCELL_UP",0.731034482758621,0.839349051651336,0.0532386494755899,-0.207237125527003,-0.845443205516101,73
"GSE11924_TH1_VS_TH2_CD4_TCELL_DN",0.869767441860465,0.922313915447237,0.0590954798717342,0.181235869649408,0.834625537824176,108
"GSE11924_TH1_VS_TH2_CD4_TCELL_UP",0.78657487091222,0.867419281674581,0.0497903187820785,-0.194996693557766,-0.856912926024239,122
"GSE11924_TH2_VS_TH17_CD4_TCELL_DN",0.823825503355705,0.891484441868559,0.0465084048719156,-0.186444096088174,-0.836965431896255,140
"GSE11924_TH2_VS_TH17_CD4_TCELL_UP",0.97723292469352,0.988003010991868,0.0406579344155557,-0.157365885698588,-0.667353901782581,94
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_DN",0.85958904109589,0.915113185418923,0.0454967810085007,-0.183181350709829,-0.8116823277545,128
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP",0.32996632996633,0.570534746807947,0.0925528864684773,-0.236567130993982,-1.05971070508347,133
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN",0.759174311926605,0.854337513973898,0.0649407684612899,0.193813622449727,0.882746158405571,100
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP",0.243150684931507,0.489523242292748,0.112378519110475,-0.252345864197468,-1.11815246288623,128
"GSE11961_FOLLICULAR_BCELL_VS_MARGINAL_ZONE_BCELL_DN",0.630331753554502,0.779545756114822,0.0758886900606117,0.209709768065814,0.89782773530733,73
"GSE11961_FOLLICULAR_BCELL_VS_MARGINAL_ZONE_BCELL_UP",0.847222222222222,0.905842916645924,0.0601186142531851,0.186097004061579,0.829738075642225,88
"GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_DN",0.838028169014085,0.900478329444101,0.047925896705813,-0.189871426571373,-0.801949615300371,89
"GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_UP",0.0812064965197216,0.292073408824678,0.241339976815091,0.274188172136383,1.25575404190129,104
"GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_DN",0.553872053872054,0.729664174732254,0.0652353056017703,-0.211866840195133,-0.947717363687276,132
"GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_UP",0.155131264916468,0.398967887817065,0.173747838999571,0.247274823119811,1.17581908630222,129
"GSE11961_FOLLICULAR_BCELL_VS_PLASMA_CELL_DAY7_DN",0.0996677740863787,0.325547293745836,0.181383128498408,-0.280636664551814,-1.25824292477076,138
"GSE11961_FOLLICULAR_BCELL_VS_PLASMA_CELL_DAY7_UP",0.263525305410122,0.51311975767081,0.108394255853397,-0.254744838978721,-1.09406084146693,103
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN",0.812064965197216,0.883816625543158,0.062249042949858,0.188792051304093,0.868506358762745,107
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP",0.460207612456747,0.673389028832019,0.0758886900606117,-0.22776530611841,-0.989618727415367,110
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN",0.260143198090692,0.509185277422281,0.130777137971974,0.270380873772747,1.14190651128351,68
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP",0.143356643356643,0.383177570093458,0.153158808683073,-0.281164478195169,-1.21129604726826,108
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN",0.522565320665083,0.711749532908223,0.0860347242455604,0.2056428190845,0.964693693923272,122
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP",0.0780141843971631,0.284889767816597,0.248911114434702,0.274172726264858,1.26484480574562,111
"GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_DN",0.0643478260869565,0.258001914129497,0.234392647294686,-0.314768287612054,-1.33943037982037,96
"GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP",0.016885393195051,0.116161887504304,0.352487857583619,-0.32053654796047,-1.42969306755688,130
"GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN",0.779461279461279,0.863819687664923,0.0491927521045191,-0.188951244820253,-0.846413684071615,133
"GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP",0.517301038062284,0.708683473389356,0.0699458736501659,-0.223321208190138,-0.965967203018411,109
"GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_DN",0.348894348894349,0.585747349559504,0.112378519110475,0.218532213463589,1.04224707082699,135
"GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP",0.903669724770642,0.945531787054447,0.0566484183613995,0.175042507285368,0.777932698345273,85
